row_id,b0,b1,b2,b3,b4,raw_val
0,0.15138168539565725,0.040632533895371914,0.031789734935740464,0.02731432531516882,0.023938409014912402,1|10|1|2|12|1000|11698|10.006
1,0.05891603161667103,0.01127706062059175,0.004192760189315909,0.004196623756244136,0.0024821042551655607,1|2|3|2|12|1000|3082.2|6.1445
2,0.23570661896087575,0.132318602888459,0.035569443272980165,0.005805005069011921,7.0075783389945755e-06,3|10000|3|2|6|100|10439|32196
3,0.08126976438138163,0.024166116328507115,0.0059981737155530655,0.009080498541367847,0.006991922101697478,3|2|1|2|12|1000|8641.8|7.2758
4,0.047900245051944505,0.006189028771868603,0.0002907039633893103,0.000417077991589673,0.0002366477489066659,1|1|10|1|3|1000|902.38|11.05
5,0.45360669861497854,0.12657029163215422,0.08857158445680297,0.016226767566861082,0.007259853484808663,3|1000|2|3|1|1000|3481.2|13390
6,0.16970063165724095,0.02852006044900236,0.026239269720953726,0.018125684503493583,0.010262067695325285,1|10|1|6|12|10|13208|8.9026
7,0.22881168324597945,0.17045173107761222,0.0586658769824333,0.009241470014080627,0.004671935639077083,1|100|100|3|3|1000|8514.6|115.33
8,0.060503505708166476,0.01696063339949519,0.005074607011300869,0.004366729105303765,0.0022787346066405235,1|2|3|6|6|10|3388.6|5.7252
9,0.3634194220160916,0.12341121157426575,0.07914906010377644,0.05866839524658876,0.031805799489524895,3|1000|10|1|1|10|8856.6|4074
10,0.17067214761449626,0.0828340504014456,0.07394885589509251,0.020798629825157205,0.0028268088281356357,1|100|100|6|1|10|7353.7|125.48
11,0.24102802204740228,0.05827372441910683,0.05055697721341798,0.042978467881428235,0.01863395977628759,1|1000|100|3|6|10|16137|582.32
12,0.15418021402870946,0.07523225017780678,6.634406402840623e-05,3.15053310026133e-05,1.24954348873117e-05,3|100|3|3|12|10|19333|197.36
13,0.6214982440567426,0.3912615551640703,0.4345846597371163,0.05477755357169082,0.02465953402170522,3|1000|10|6|6|1000|27851|1230.8
14,0.026559182550500424,0.004554002638306145,0.0001521312995032448,0.00017048887786966306,0.00013323229763016273,1|2|100|2|6|10|177.18|101.09
15,0.14466021151655667,0.029533260930387602,0.04388576421694876,0.040970739319891744,0.030233567850550484,1|10|1|1|1|100|8811.5|11.215
16,0.28116377981696977,0.057041545168176014,0.0347919264838251,0.03807079128056872,0.01711568036620898,1|1000|3|3|6|1000|16839|593.98
17,0.24190066824869247,0.10994882451851201,0.03531911474268387,0.005805005069011921,7.0075783389945755e-06,3|10000|10|2|6|100|9956.6|30171
18,0.04957637436429354,0.014902016156505951,0.009857884899262368,0.0031853162650131934,0.002207196981324614,3|1|2|1|3|100|5484.5|5.6365
19,0.24640177108326866,0.14298684756623756,0.0066356260727321115,0.0005885363101412517,0.0005470536012606216,3|10|100|1|12|1000|2753.8|106.93
20,0.24090299137191892,0.03426613912864324,0.04003535470957411,0.017782654968711245,0.006981964822839743,3|10|1|1|1|1000|7526.9|43.943
21,0.05161402622600253,0.03119103464467762,0.001303672611399387,0.0014843701185697218,0.0008025768077702665,3|1|10|1|3|100|2746.8|11.099
22,0.2356584896112193,0.1941192566557675,0.060777088872272296,0.027926682056729154,0.014974554632489725,3|100|100|2|6|10|16066|197.37
23,0.5173338164382308,0.3203099437278452,0.027175256925207572,0.01377605307801315,0.01176530459938929,1|10000|10|1|6|100|26956|4444.7
24,0.2190259664689363,0.10137651069968934,0.10000556944277121,0.02002201487382859,0.011068886137155608,3|10|100|3|1|100|2703.5|102.62
25,0.13899430825137726,0.037067242776878104,0.021710503716701187,0.019035596513335588,0.012589515442112257,1|10|1|3|6|10|13540|8.0656
26,0.16742871968935985,0.02747178310862016,0.03382068494154874,0.04589383845323779,0.042667347900106796,1|100|10|1|1|10|9115.9|109.6
27,0.0872721920965714,0.03591402468257984,0.01384867111369465,0.016884091386740185,0.0059626821187996676,3|2|2|1|1|1000|7700.5|8.5994
28,0.051278414795348455,0.022093894959673083,0.006746331842670619,0.0013704642376564128,0.0002506941194518111,3|1|3|6|12|1000|5321.8|5.4474
29,0.08468413070342588,0.015269866334113969,0.005521148928983482,0.006938318100569912,0.004589658800295768,3|2|3|1|12|1000|7739.5|7.9854
30,0.4053066824196405,0.12695739855312016,0.04527154766184473,0.050257203233885106,0.024068808939729996,3|1000|3|1|6|10|19328|1791.5
31,0.18723814008205578,0.023621747618760087,0.024014144373892533,0.015128401106188726,0.004775589361045934,3|10000|10|1|3|100|7240.8|36884
32,0.0998506415809867,0.04039838479472502,0.002932700528093414,0.0037249525596293916,0.0015431809493203256,3|2|10|2|1|100|5070.1|11.941
33,0.019995246114203582,0.0018436833803399974,8.549841063857426e-05,7.251967747743357e-05,7.790699483495649e-05,1|1|100|6|6|1000|78.75|102.09
34,0.13940930490107195,0.02547077761971991,0.019263829189471143,0.012169943067548985,0.004275527965886276,1|10|3|1|6|10|11200|9.2579
35,0.06803142476468087,0.007951035769281004,0.004766594367316403,0.0026412577632443485,0.0013503776993037029,1|2|2|2|6|100|3709.8|5.1917
36,0.14325692311324192,0.058730879498360596,0.048551436019546555,0.04190962222237591,0.04051271107465321,3|100|1|2|6|1000|14528|243.2
37,0.5681573474131382,0.37113601716936606,0.09007183028944762,2.8268344400063045e-05,1.1181317517764392e-05,1|10000|2|1|6|10|20430|6802.9
38,0.19932669161750305,0.09234552467312601,0.023380155810753034,0.013630927494354867,0.008046711430481543,1|1000|3|1|1|10|10089|1129.7
39,0.2955997100479222,0.22982567202774604,0.12957689605998743,0.06838635571279578,0.02974504776425417,1|10000|3|2|3|1000|12837|8636
40,0.2103075696992797,0.0492447146782537,0.00316718384933891,0.03243286186324479,0.01962185568092087,3|10000|3|6|6|100|8156|31993
41,0.09891050427963831,0.03946425237062925,0.03068559886885379,0.029536467753400204,0.008957039811810721,1|10|1|1|3|1000|12078|8.5082
42,0.16377388968316303,0.061112712077075644,0.027637279593456725,0.0076438048414423174,0.007623327843889335,3|10|1|6|3|100|15514|20.473
43,0.6679643244377063,0.3934414153984572,0.05513596280151228,0.007575335174364488,0.003584231828827425,1|10000|2|6|3|10|22805|4338
44,0.15720873851766945,0.09227903539710318,6.6343891718005e-05,3.150538865583452e-05,1.2495432915985647e-05,3|100|3|6|12|1000|19946|182.83
45,0.4640171732072164,0.1060407869694528,0.08034804771934953,0.09746038972028724,0.09283247785524627,3|1000|100|6|1|1000|3161.9|10781
46,0.07211266917531345,0.013386199402565267,0.008298750471545473,0.006936902078123141,0.002857545760369889,1|2|1|6|6|100|4893.2|3.8786
47,0.043295945493549884,0.005530003345596659,0.0021726813292487234,0.0007248861501926224,0.0004360868545577349,1|1|2|6|3|10|2329.1|4.379
48,0.23430280984553264,0.2715935099122522,0.019232429516909327,0.01933627771850497,0.011421971924453538,1|10000|3|6|1|1000|4924.7|14717
49,0.24273637171636558,0.11034858978348795,0.04219957256448237,0.02952924983236266,0.021020841670207496,1|1000|100|2|3|100|16068|666.26
50,0.3043641243869825,0.23296656798187548,0.12491766876429997,0.0704282417940908,0.026543917335220966,1|10000|2|2|3|100|11641|9773.1
51,0.019548354104065076,0.006158890469580383,0.00036372321687248713,0.0005337983807725064,0.0004588746088861983,1|1|10|3|6|1000|901.75|10.577
52,0.2936743921809952,0.346711528024755,0.19376732271321803,0.16860429953870082,0.043725469775148136,1|10000|10|1|3|1000|22235|5242.7
53,0.4364582982951956,0.0654405773676409,0.04171504779959537,0.05489954290363386,0.031445816788625326,3|1000|100|1|3|1000|18721|1652.8
54,0.21896385406822844,0.050813812979484486,0.01624010474325721,0.02089950572272065,0.019343209226242383,3|100|10|2|12|100|17857|199.07
55,0.1521581277743395,0.0442756630452495,0.016938677086381214,0.0043931889589896,6.023024696024508e-06,3|10000|100|3|12|10|20461|28983
56,0.5990224241133691,0.2802332454353134,0.12454307054132839,0.09853056496591635,0.02063303505914362,3|1000|2|6|6|100|25884|1765.3
57,0.8342377229754225,0.17761541268178271,0.0514636357277949,2.9382403825531345e-05,1.1622475813239224e-05,1|10000|2|6|12|100|23618|4340.8
58,0.26494600038066707,0.2019150771792057,0.06420671797246352,0.03367717184967028,0.010597251924330487,3|100|100|6|12|10|20708|171.23
59,0.1591712226331461,0.06270387922144358,0.03410779774371318,0.02055322162510759,0.02995750818003495,3|10000|10|3|1|1000|5952.1|44880
60,0.03233949909950828,0.007030703758655469,0.0029265208933431865,0.0016173801878352524,0.0012825711279922884,1|1|3|3|6|10|2111.5|4.8937
61,0.109161821220145,0.0731591006505885,0.005945043887566886,0.00020181988272573238,0.00010217999492399543,1|10|100|2|6|1000|937.18|112.8
62,0.013875618744023174,0.0016359924806587367,7.619191945580978e-05,7.060644410712919e-05,5.1290900118089485e-05,1|1|100|2|6|10|89.059|100.64
63,0.04842411422078679,0.01571468016048645,0.004045512263427995,0.0023445379594682642,0.002349764407629228,3|1|2|3|12|10|5953.2|5.0359
64,0.32291453051569136,0.13446294515270552,0.03554351447769739,0.019062255923656374,0.011744371531425412,1|10000|3|3|6|100|17580|5417.1
65,0.05489094507086103,0.021731391700142166,0.0007560205403692245,0.0008048906806059789,0.0007659530991787896,3|1|10|1|12|1000|2659.1|10.982
66,0.16765887528864568,0.04399910250648716,0.016352340241825778,0.016064329667841163,0.01676077871851082,3|10000|100|1|1|10|6632.8|38592
67,0.035050288475282236,0.005872710395776218,0.0042727336177709446,0.0009308407192777127,0.0006516658234849537,1|1|3|2|3|100|1757.4|6.0619
68,0.36743273865130505,0.1320812881262749,0.07567047620963326,0.026920512536946026,0.005012762819132333,3|1000|1|2|1|10|4003|7874.1
69,0.17691166604549347,0.030920143540710873,0.02085813359443447,0.009300527899985676,0.0020668371587313746,1|100|1|3|1|10|8530.7|124.3
70,0.15194639783001493,0.04819641193431653,0.021794200764956417,0.01985608193062209,0.017883568026026923,3|100|1|1|12|10|12424|268.52
71,0.10466284045268827,0.1178661176282279,0.08007460366067226,0.029965149612040852,0.02127075703374448,1|100|3|1|3|10|12821|78.327
72,0.03781844105268144,0.007109545130410893,0.0029483470442123313,0.0013144336241789575,0.0008432032083462042,1|1|3|3|12|10|1907.6|5.1892
73,0.16502963100453072,0.04583591928292057,0.023391744870234443,0.017877563943102633,0.014692618043327863,1|10|3|6|1|100|8735|11.617
74,0.28982380247741085,0.08626706443107697,0.05119458329053499,0.0072775595957488394,0.008509999633768174,1|1000|3|1|1|1000|10009|994.83
