row_id,b0,b1,b2,b3,b4,raw_val
0,0.33381180845130237,0.20918229030461535,0.17519450847971296,0.1284567325417537,0.039170669077732194,1|1|1|0|1|0|1|0|4096|512|1|60.27534|1.336673
1,0.25033276866755727,0.11996577473079478,0.1187675693552191,0.08045394191795033,0.06751314260102978,0|0|1|0|0|1|0|1|65536|64|8|126.05994|1.457822
2,0.1773296671615101,0.1923790044934809,0.1268527651782109,0.1526968625808885,0.09130638978934374,0|0|1|0|0|1|1|1|256|512|64|132.45906|1.564298
3,0.2586769954372057,0.11752701630032232,0.10872257079535937,0.07960048545546244,0.04859710383931844,0|0|1|0|1|0|1|1|65536|64|8|119.44074|1.372873
4,0.20183051324206563,0.1529592371412015,0.15390162749707115,0.1554351424650051,0.07156107095852804,0|0|1|0|0|1|0|0|65536|8|64|145.1357|1.450489
5,0.2783830584047584,0.16789896027482165,0.15544027807557065,0.13398939787933462,0.11243118933027513,1|1|1|0|0|1|0|1|256|64|1|61.9925|1.545043
6,0.11630479559452031,0.08919973569384003,0.12481678316480509,0.05860303732547788,0.023306574694379908,0|0|1|0|1|0|0|1|4096|8|64|137.68756|1.646818
7,0.21467436429162395,0.11722605077944237,0.12962571513950674,0.07037509139144742,0.06710580024054413,0|0|1|0|0|1|0|0|65536|64|8|121.13962|1.707123
8,0.20561671398497622,0.12159436781429173,0.1885927529210262,0.19438224947781654,0.10340653433842777,1|0|1|1|0|0|0|1|4096|8|1|67.768|1.691378
9,0.17769181851779775,0.20690338247840592,0.1614340606186642,0.13107807286862957,0.0658894982686661,0|0|1|1|0|0|1|1|4096|8|64|148.77424|1.954623
10,0.3007211479721316,0.0894462003486732,0.04913443086788127,0.04286864198795671,0.011720067833363896,1|0|1|0|1|0|1|1|256|512|1|187.13222|1.903895
11,0.2921736436748236,0.11732683105720562,0.1081398582103182,0.0525538410441255,0.014290553978270119,1|0|1|0|1|0|0|1|256|64|1|120.93716|1.409198
12,0.17380922738236423,0.1174362748180286,0.11605841896891748,0.07944914113768488,0.11393324406725834,0|0|1|1|0|0|1|0|256|512|1|130.67152|1.731978
13,0.13298712206972874,0.10638731774368053,0.0754198064672959,0.06788789172521757,0.016270985016218605,1|0|1|0|1|0|0|1|65536|8|64|145.185|1.915161
14,0.16438606989497245,0.16095011657334568,0.1777966520481719,0.13338770842181347,0.06820803422963456,1|0|1|0|0|1|0|0|4096|512|8|63.32776|1.607193
15,0.1444892428622962,0.19420450820598684,0.14793539170340314,0.11758620931548305,0.10916006813192318,0|0|1|0|0|1|0|0|4096|512|1|124.5854|1.431842
16,0.15691536065481976,0.09483287222474326,0.11101267658186029,0.062352967275846986,0.020903400055473365,1|0|1|0|1|0|0|0|256|8|1|132.32214|2.098229
17,0.2594120253847236,0.20224375206239303,0.3237149878492031,0.21495989801703083,0.09326647483987417,1|0|1|0|0|1|1|0|256|512|8|61.99804|1.670431
18,0.21843035507241404,0.20042344837752532,0.13685667020106057,0.19944051533058546,0.10536761664407385,0|0|1|0|0|1|1|0|256|64|1|121.65688|1.333871
19,0.187835361721979,0.13764289853522022,0.1239395279464644,0.09307402402838437,0.030065144359279337,0|0|1|0|1|0|0|0|65536|512|1|116.54328|1.389615
20,0.22048099241507002,0.13000824492146348,0.1418363147023832,0.1413774462800339,0.050115326932535884,1|0|1|1|0|0|0|0|65536|8|64|65.29248|1.718231
21,0.3799126892282902,0.30455067106672695,0.36713455784193255,0.2177338317836574,0.10172941396737833,1|0|1|0|0|1|1|1|65536|64|8|63.9062|1.751149
22,0.32261827780932223,0.29877115129356935,0.2992113288955937,0.23086503386700105,0.0720362385415298,1|0|1|0|0|1|1|0|65536|8|8|81.78796|1.982387
23,0.23799049306065298,0.20558863688560217,0.12547698077457056,0.1810916366789433,0.12377026996788026,0|0|1|0|0|1|1|0|4096|64|64|124.37072|1.721281
24,0.15190551161289187,0.1398717326800706,0.11347393302296786,0.09512955273336475,0.01650400591650024,0|0|1|0|1|0|0|0|256|64|64|125.147|1.644293
25,0.2716453723213227,0.12099538281562908,0.14392609572230744,0.1258762092694332,0.03695226924300513,1|1|1|1|0|0|0|1|256|64|1|60.9395|1.664765
26,0.2341912949550895,0.13214392872134734,0.07970877946681643,0.06590958451400442,0.014961468343900705,0|0|1|0|1|0|1|1|256|512|1|121.89858|1.820294
27,0.19704912210643372,0.21459635183701167,0.1401677087990692,0.09747121980977186,0.07062629477148613,0|0|1|0|0|1|0|1|4096|512|64|126.58534|1.682616
28,0.343394983658978,0.172906938103657,0.1646517902605009,0.1324432728818007,0.05049955261077821,1|1|1|0|1|0|0|1|256|512|1|60.46336|1.414561
29,0.3291167508887247,0.19138040943346918,0.18682630028582023,0.17454550655989903,0.05587414899747903,1|0|1|1|0|0|0|0|65536|64|64|64.41892|1.583718
30,0.27837661488235105,0.20539111543060556,0.15962083931993962,0.16667149774675055,0.06954799805619911,0|0|1|0|0|1|1|1|65536|64|1|122.40158|1.23289
31,0.19460950633683846,0.12427620955260636,0.14547832182940357,0.10521980773269064,0.08254283540081431,0|0|1|1|0|0|0|1|65536|512|8|124.1885|1.421139
32,0.1658410593429022,0.15079769406752946,0.13343334364853549,0.09547853931784117,0.01650400591650024,0|0|1|0|1|0|0|1|256|64|64|130.206|1.169775
33,0.22429601420869857,0.16479949674878863,0.18734842770344254,0.1263268980006611,0.03562113282579161,1|1|1|0|1|0|0|0|65536|8|8|63.06456|1.651824
34,0.31911660927561747,0.08900000646596228,0.06406156857631279,0.04860983113777496,0.013664874197905182,1|0|1|0|1|0|1|0|65536|512|64|183.96716|2.081761
35,0.34673669259858925,0.2184102673043525,0.31578243150250795,0.19278208070346461,0.08788121538566113,1|0|1|0|0|1|1|1|4096|64|8|63.87594|1.634562
36,0.1688636379409197,0.2041358538807571,0.09971648711079766,0.12750931523723122,0.08990743267138124,0|0|1|0|1|0|1|1|4096|8|1|145.03374|1.430137
37,0.343394983658978,0.23892030505199197,0.1731200418471783,0.12992351624974924,0.042034540324267455,1|1|1|0|1|0|0|1|4096|512|1|59.61866|1.354097
38,0.2379695143275492,0.09189077047199329,0.14817379699425923,0.14669039377018706,0.045746584090609166,1|1|1|1|0|0|1|1|256|64|64|63.8789|1.816007
39,0.1590564645723869,0.20864403331077386,0.13504508163639686,0.1379034535013784,0.10674386843704375,0|0|1|1|0|0|0|1|256|512|64|133.24688|1.257523
40,0.19994645330505298,0.14922325771843561,0.16936415890783252,0.11595915201027414,0.03235768635945116,1|1|1|0|0|1|1|1|65536|8|8|75.75952|1.556799
41,0.13289405614096322,0.13024476259717593,0.1023236964894063,0.08170655186268502,0.022214772098462492,0|0|1|0|1|0|0|0|65536|512|64|119.98422|1.701327
42,0.2940281112160666,0.21742486496972474,0.16878985319007977,0.12992351624974924,0.042034540324267455,1|1|1|0|1|0|1|1|4096|64|8|60.93196|1.347716
43,0.19372157552295977,0.1875358540528156,0.1325756781081899,0.09044658277955936,0.050845680876433846,0|0|1|0|1|0|1|0|256|8|1|137.3268|1.834557
44,0.18293318571892025,0.13564674685038847,0.13639042340179083,0.12168531682355865,0.03477582269970555,1|1|1|1|0|0|0|1|65536|8|8|65.845|1.85362
45,0.13897843497866727,0.12975021905705034,0.11777572563429482,0.1324139579139336,0.07546000344824068,0|0|1|1|0|0|0|0|4096|8|64|136.8618|1.678085
46,0.14108622818230715,0.15722494688507493,0.12241034643570703,0.1099542719696537,0.07788600103676577,0|0|1|1|0|0|0|0|4096|512|64|133.14894|1.423739
47,0.2747596036890302,0.27991883646399446,0.27271381678112533,0.19014192620792703,0.07861507533776069,1|0|1|0|0|1|1|1|256|8|64|76.19752|1.763254
48,0.30073556845639854,0.15941992805813562,0.1549424652999751,0.12546038512632612,0.03535043949582508,1|1|1|1|0|0|1|0|65536|64|1|62.96128|1.583859
49,0.30898363342817303,0.10856163443087481,0.10192483132606102,0.06526083186967727,0.014290553978270119,1|0|1|0|1|0|0|1|256|64|8|123.64052|1.20278
50,0.21099952774909753,0.17391981024278055,0.1565505254586632,0.13670356035552297,0.07841519724528885,0|0|1|1|0|0|0|1|4096|64|8|132.5364|1.897054
51,0.2206414106604844,0.2792035394483074,0.28708872552162684,0.2648671932820485,0.06923561814649583,1|0|1|1|0|0|1|1|256|8|64|73.58054|1.756454
