row_id,b0,b1,b2,b3,b4,raw_val
0,0.06713882388464688,0.04410065306399801,0.03266287814896695,0.03060933831017842,0.005749798812806684,0.5340707250121104|0.714370282669824|0.1666666666666666|200|poisson|4|5.25|20
1,0.05259149197427797,0.01777354602833839,0.018863813746595213,0.025644757633663806,0.02621997701789665,0.6376150492491521|0.6306052982092645|0.3333333333333333|90|poisson|7|1.75|5
2,0.049778661578974225,0.01417071171190309,0.011887113378678534,0.008569241485313727,0.007093949177999242,0.501695462619086|0.773864140890928|0.1666666666666666|130|poisson|6|8.75|7
3,0.04665707200244127,0.004352570400417565,0.005908419997054764,0.0041990013270807374,0.004834269199820279,0.5067414823187469|0.7882196240935326|0.1666666666666666|130|poisson|16|4.75|14
4,0.08598363321019545,0.0400170118984831,0.02711205526085135,0.014586454655109892,0.006281986089487399,0.4670999515582109|0.6235015539440582|0.3333333333333333|180|squared_error|3|3.75|2
5,0.12457167824091588,0.07895765198366575,0.06737268752996932,0.0657253149174709,0.08353511419022804,0.3831341837558533|0.8098268462335356|0.3333333333333333|140|absolute_error|12|7.75|13
6,0.14910349910810858,0.05215164435471379,0.055437480616831666,0.026514022879375085,0.0,0.3471257871790731|0.5175373686547284|0.5|160|absolute_error|1|7.25|13
7,0.04738548058934022,0.020714457325176884,0.0063191694959571325,0.006158133250910348,0.0035266171587291263,0.5441223962538349|0.7416013023531154|0.1666666666666666|130|poisson|9|5.25|15
8,0.03929994321617608,0.006429573022169738,0.003327521217013888,0.011002669523840927,0.0008649510098699308,0.4943080897787824|0.7908835281929851|0.1666666666666666|60|poisson|4|9.5|20
9,0.04676399890356976,0.010122209010513014,0.01092899230444043,0.0070001391861481375,0.008603690977282884,0.4998385273696107|0.7896995708154507|0.1666666666666666|30|poisson|20|5.75|7
10,0.15659700720267603,0.06136004792889785,0.05895915285073988,0.08469280496923338,0.04896492137931693,0.2873809139350879|0.7993192245079178|0.3333333333333333|190|absolute_error|7|9.25|14
11,0.04488614692043576,0.004104986773324513,0.005837948971836072,0.005134132790454607,0.005673482171141506,0.4902309058614564|0.791771496226136|0.1666666666666666|70|poisson|14|6.25|17
12,0.17340549587009318,0.08911579082086134,0.08002229411765541,0.04386184573580362,0.026224498702350968,0.1754803810754077|0.860885008139707|0.6666666666666665|100|absolute_error|7|7.5|5
13,0.10392004524835606,0.03635838086077899,0.039208493536446,0.02350228556764698,0.0,0.4829242693363474|0.4679591534704751|0.3333333333333333|80|squared_error|1|9.0|11
14,0.06616540459179397,0.05424778793102617,0.05576581467337461,0.028008722480737817,0.002992898094498224,0.5068625867915388|0.7325736273494154|0.1666666666666666|50|poisson|8|4.5|3
15,0.0491210762738931,0.011218753143314044,0.006233209505293803,0.007089698379318889,0.004680159878100348,0.5153802680445665|0.7562527749001037|0.1666666666666666|160|poisson|8|7.25|18
16,0.14447716636647012,0.07329102845736109,0.0731749390545669,0.06835057214631116,0.06649064023419736,0.3763927014371064|0.8206304573035372|0.1666666666666666|180|absolute_error|17|1.5|17
17,0.03936877438878715,0.004918902439098739,0.004850552746086067,0.003428182953124326,0.0038694957589725134,0.4806636525108993|0.7938434216368212|0.1666666666666666|120|poisson|18|10.0|19
18,0.10282605394444339,0.052876938117403474,0.03449050077457609,0.019581141380117875,0.0005763019007334402,0.3809139350880026|0.6508805682995413|0.5|140|squared_error|4|2.0|19
19,0.09577458022580763,0.05600167523177217,0.03325877199230828,0.0018208940864697975,0.0,0.5737929920878411|0.6295693355039219|0.3333333333333333|60|squared_error|3|8.25|10
20,0.15097627214979734,0.053602381866867825,0.0448996847219958,0.015432900366738325,0.0,0.4259244308089778|0.730649696610922|0.5|110|absolute_error|2|8.75|6
21,0.045456898355692554,0.002913309464680441,0.0030010961675151805,0.0027604820841229723,0.0037587668503050856,0.4821976424995962|0.7935474322924375|0.1666666666666666|180|poisson|19|0.5|6
22,0.056010596003629676,0.02463242844275462,0.011579939142125498,0.010289846561022022,0.009979297233488242,0.5055708057484256|0.6545804351043364|0.3333333333333333|170|squared_error|7|1.0|10
23,0.042977073208358876,0.004044072240436287,0.004479417821368721,0.0031714953813210024,0.0035876183431700214,0.5024624576134344|0.7891075921266836|0.1666666666666666|180|poisson|18|5.75|17
24,0.045872247792629585,0.009860281670295604,0.015077622537651516,0.012416889281314507,0.012900988647227194,0.5469077991280477|0.7389373982536629|0.1666666666666666|50|poisson|8|6.75|15
25,0.04414385272576414,0.0075639914017153675,0.00432942051966401,0.004469907793154451,0.0029712277781677354,0.5052478604876472|0.7892555867988753|0.1666666666666666|120|poisson|12|6.75|12
26,0.04196600056916773,0.0056904842396360055,0.004455653164291031,0.005648986413526311,0.004133780806055043,0.5020587760374616|0.7874796507325738|0.1666666666666666|90|poisson|13|0.75|15
27,0.31199343272017804,0.160966921486271,0.04285483192002574,0.0,0.0,0.1784272565800096|1.0|0.6666666666666665|10|absolute_error|6|6.5|17
28,0.2689428810178069,0.10720241583775016,0.04736763119773632,0.07359492142771004,0.05292673046520497,0.1822218633941546|0.828178185585319|0.8333333333333334|110|absolute_error|4|0.5|8
29,0.29734931514871865,0.1745573618832139,0.026168191523435885,0.0,0.0,0.3704585822703052|0.6180257510729614|0.6666666666666665|10|absolute_error|3|0.5|20
30,0.0438991916580701,0.0067833526028985985,0.006659133909634544,0.0053939442446523655,0.0057955144376107505,0.5214354916841596|0.7852597306496967|0.1666666666666666|40|poisson|14|9.5|12
31,0.08423451150266947,0.040126163701033994,0.024663549799630927,0.0,0.0,0.5719360568383659|0.63844901583543|0.3333333333333333|50|squared_error|8|9.5|11
32,0.11911952055155191,0.06451899336295695,0.05148479358660079,0.06072859812205439,0.0,0.4201517842725658|0.5746633121207637|0.5|130|absolute_error|2|3.75|18
33,0.03896270541116129,0.006619421482340998,0.004522231139457954,0.008026656939845169,0.007460673149186693,0.4837720006458905|0.7931034482758622|0.1666666666666666|60|squared_error|18|5.0|16
34,0.3951823421243792,0.13931762805145836,0.19511781600005973,0.2193230808845547,0.1826355414326379,0.2360729856289359|0.7945833949977801|0.3333333333333333|110|absolute_error|5|7.75|8
35,0.04212655408484067,0.003193663469848274,0.003724013172695991,0.0038364539315808204,0.002327622573060913,0.4958420797674794|0.7905875388486016|0.1666666666666666|160|squared_error|20|4.25|15
36,0.04191890296738485,0.004164460960769452,0.0043399466580918465,0.004503245376902785,0.001919359615605515,0.4802599709349264|0.7939914163090129|0.1666666666666666|180|poisson|20|7.5|18
37,0.060624637639005725,0.05343346667171575,0.03196731014781288,0.01445877208755794,0.0,0.7720006458905215|0.402545508361699|0.1666666666666666|80|poisson|2|1.25|12
38,0.15313404662419677,0.13362610621569598,0.04158329722388507,0.08894511812672139,0.1085885372663366,0.4851848861617955|0.6698238863400918|0.3333333333333333|130|absolute_error|3|1.75|3
39,0.15029250636991376,0.08120789400092225,0.060216134091041255,0.032437306998766485,0.0,0.3845470692717583|0.5532040846529526|0.5|130|absolute_error|2|4.25|8
40,0.179544697713341,0.14035205406046763,0.14527682637257197,0.12480657899548668,0.1504572460995446,0.2713547553689649|0.7655764392481872|0.3333333333333333|130|absolute_error|6|6.75|7
41,0.06553556411996936,0.025349334912369154,0.0243254849984695,0.0149362169850061,0.0131290629846358,0.4893024382367189|0.6602042326476247|0.3333333333333333|190|squared_error|7|9.0|15
42,0.04061908771440368,0.007736998318673402,0.007380344728676029,0.007930044091364415,0.009416195369951962,0.4801388664621346|0.7939914163090129|0.1666666666666666|40|squared_error|18|5.75|18
