row_id,b0,b1,b2,b3,b4,raw_val
0,0.14635772099403038,0.07615722001276805,0.08203023076553134,0.08848424289707421,0.07424849127843008,0.5685056631348191|0.3874548986955314|0.75|190|absolute_error|14|6.75|8
1,0.1491401321313985,0.12954152584535475,0.09579936866257711,0.11092065002401007,0.11685236450776852,0.6971136280599194|0.3513738551207327|0.2499999999999998|40|absolute_error|10|2.0|12
2,0.1402838571639897,0.1317776336469135,0.11857880114134077,0.1340181132256129,0.1121916427559254,0.7343807088052612|0.3411046350263669|0.2499999999999998|40|absolute_error|13|3.75|10
3,0.17845260220874642,0.08998025409051671,0.09726347369569863,0.11040112229180025,0.10232653645689024,0.6090610157106321|0.3757979461559811|0.2499999999999998|70|poisson|17|6.5|6
4,0.17312403632170195,0.10649985373666805,0.12517081621696977,0.08591377238316632,0.0880854928006183,0.6010230179028133|0.3780183180682764|0.75|160|squared_error|17|2.25|10
5,0.1481835552322232,0.048404628160239445,0.04686778512779639,0.05131683427186509,0.015402284965524529,0.5177201315308732|0.5453788509575354|1.0|40|squared_error|5|9.75|4
6,0.186802883787178,0.09350709218779721,0.10015769492543551,0.12461124841927317,0.0733862328204505,0.6116185604676653|0.3749653066888703|0.2499999999999998|70|poisson|9|2.25|18
7,0.190553273896013,0.10944382965116123,0.08680454735829629,0.08357824453737482,0.09634737445408248,0.566678845451224|0.3880099916736053|0.75|90|absolute_error|15|1.0|12
8,0.133026328658447,0.10236931357725206,0.12113465011003198,0.0825413168819891,0.047229377572799706,0.6474241870661307|0.3649736330835414|0.2499999999999998|80|absolute_error|18|9.0|9
9,0.16183157486152352,0.1252416084497992,0.11124205418543173,0.11148873006578094,0.06297679736931072,0.6032151991231276|0.3774632250902026|0.2499999999999998|80|squared_error|17|10.0|4
10,0.18372647910732343,0.09394259679942776,0.10265471872845262,0.1141853105831694,0.07741828940996073,0.6189258312020461|0.3730224812656119|0.2499999999999998|110|poisson|19|7.0|8
11,0.22617221308946592,0.11665238518449567,0.10776473445498762,0.09649963510586963,0.11207943011422682,0.6083302886371939|0.376075492645018|0.2499999999999998|100|squared_error|14|2.5|13
