row_id,b0,b1,b2,b3,b4,raw_val
0,0.18990530782921686,0.0666343794779693,0.0009727472532046993,0.003947928834358461,0.00022987654651673514,0|0|1|0|0.7|9|0.8|17|3|84|34|86|667|23.3|67|836|0.7|50.981|516.1212121
1,0.19126881943075988,0.06646928124860395,0.023346210539060386,0.009655993650404994,0.0002051953025152618,0|0|0|1|0.7|9|0.4|17|6|84|34|43|334|23.3|67|836|1.4|50.179|512.5757576
2,0.17074758702057613,0.06052990468882586,0.005646349689936367,0.004815383342979218,0.002980887395682105,0|0|0|0|0.7|17|0.4|34|6|167|34|86|334|23.3|67|418|0.7|45.806|1715.579412
3,0.15681086641899344,0.1186189612120365,0.1409948106084338,0.054177322063985886,0.028019058931117776,0|1|0|0|1|3|0.6|23|3|40|-100|4|250|10|40|0|1.4|54.35|12352.18389
4,0.20763204892139106,0.06652950477626544,0.003977353490862586,0.0036588610058524455,0.007553737136774587,1|0|0|0|1.4|9|0.4|34|6|84|34|43|334|23.3|34|836|0.7|54.243|683.0261905
5,0.21653260668797875,0.0658282867046168,0.04209324853527609,0.047087594175234386,0.030823651710148732,1|0|0|0|1.5|13|0.2|39|9|250|-50|32|501|20|1|0|0.5|50.942|1850.622437
6,0.3756764780012726,0.27139741529991784,0.202360602328171,0.14739522596096866,0.006823337149601993,1|0|1|0|0.3|13|0.8|8|2|1|32|21|1000|43.5|1|1045|0.9|67.273|152.55
7,0.12232895920247401,0.04506392266278506,0.026130960579247742,0.02423663689343061,0.01448865000565038,0|0|0|1|1|3|0.6|0|3|40|0|4|250|23|40|0|0|32.242|2192.315909
8,0.2086034261953236,0.06662213830874378,0.005072500817935045,0.0007382015123684948,0.0003361464404986179,1|0|0|0|1.4|17|0.4|17|3|167|34|86|334|23.3|67|836|1.4|54.624|576.9194444
9,0.18691971117423423,0.06586266202163123,0.001512722384702802,0.0008759703426285059,0.00047948556590742556,0|0|0|0|1.4|17|0.4|34|6|167|-33|86|667|23.3|67|836|1.4|50.071|715.1822222
10,0.12246964426740183,0.045518165921103325,0.02418693334402246,0.029576079168881816,0.01922832117605239,0|1|0|0|1.4|17|0.8|17|3|167|34|86|334|23.3|67|418|1.4|47.257|5061.947475
11,0.16137610863450896,0.1300618647502752,0.07349146954233539,0.07126879234184123,0.018481824826901312,0|1|0|0|0.3|25|0.6|32|6|43|-100|105|167|43.5|81|0|0.3|33.287|1694.978586
12,0.18821420539272155,0.06653593385797982,0.0007434094557437055,0.0005695702032900853,0.0002501729077165178,0|0|0|0|1.4|9|0.8|17|3|167|34|86|334|23.3|34|836|1.4|51.659|555.6833333
13,0.18918894080520954,0.06627156282123678,0.0008914706816608486,0.0009551688050983752,0.0004757896519273214,0|0|0|0|1.4|9|0.4|17|6|167|-33|86|667|23.3|67|836|1.4|50.118|690.5874074
14,0.24205261308193773,0.06758632045164106,0.0013727385748022029,0.0016517087743373176,0.0002356154395799516,1|0|0|0|0.7|9|0.8|17|3|84|34|43|334|36.6|67|836|0.7|42.037|366.1583333
15,0.16808518949827608,0.05979033592014302,0.0062927579268517095,0.005859632727823909,0.003836581202823446,1|0|0|0|1.4|17|0.8|17|6|84|-33|86|667|23.3|67|418|1.4|47.999|2009.810256
16,0.22773202377244048,0.06651650700981981,0.0009300092459170392,0.0007177238439847861,0.0002001953668948153,1|0|0|0|1.4|9|0.8|34|3|84|34|86|334|36.6|67|836|1.4|43.698|369.1625
17,0.19353305923762945,0.06155882715960343,0.004803312576476817,0.004290858037872137,0.0026379415660944235,0|1|0|0|1.4|17|0.8|17|6|84|34|43|667|23.3|34|836|1.4|51.553|1920.397368
18,0.20127071217185172,0.06631693581544465,0.002003572628918757,0.004493091982302818,0.0009394942878241628,0|0|1|0|0.7|17|0.8|17|3|167|34|86|667|36.6|34|836|1.4|41.796|442.74
19,0.15331570182483428,0.1182924057640037,0.13463564684191948,0.054177322063985886,0.028019058931117776,0|1|0|0|1|3|0.6|23|3|40|100|4|250|10|40|0|1.4|54.124|11804.36864
20,0.19304938178365283,0.06602073971062455,0.0014236964659140525,0.0009411427248971793,0.0003780588184775978,0|0|0|1|0.7|9|0.8|34|6|167|34|86|334|36.6|67|836|0.7|40.671|497.7272727
21,0.17955447705109812,0.06024572056252359,0.006261481267038343,0.005301987045405417,0.0032026053153715573,1|0|0|0|1.4|17|0.4|34|6|167|-33|86|667|36.6|67|418|0.7|40.409|1427.271429
22,0.1899850995731548,0.06643544722950315,0.0015694840555622249,0.0006025060751654941,0.0002899196425905893,0|0|1|0|0.7|17|0.4|34|6|167|34|43|667|23.3|34|836|0.7|49.429|608.7384615
23,0.19244492870278446,0.06652309623447963,0.0010443312153201726,0.0008478917032016349,0.0003460487624571519,0|0|0|0|0.7|17|0.8|34|6|84|34|43|334|36.6|67|836|1.4|41.973|493.6465657
24,0.16892655996486522,0.059624366435293306,0.006210568016413095,0.005553085016284587,0.003062959531888412,0|0|0|1|0.7|17|0.8|17|6|167|34|86|667|23.3|67|418|1.4|47.264|1864.702703
25,0.16845479933722293,0.06035745366755631,0.006031731902085807,0.0048894551774219565,0.0030412917733536526,0|0|1|0|0.7|17|0.8|17|6|84|34|43|334|23.3|67|418|0.7|47.017|1834.388889
26,0.17676580387552632,0.062412768410487866,0.003987458222274841,0.0034052733136250846,0.0020943053828364113,0|0|1|0|1.4|9|0.4|34|3|84|-33|86|334|23.3|67|418|1.4|45.983|1416.535714
27,0.11715484090827133,0.049816444164818584,0.033810163296805834,0.029253918604214894,0.018761946512363452,0|1|1|0|2|3|0.6|51|3|40|0|4|250|23|40|0|1.4|47.036|7659.70719
28,0.18961377860590034,0.04587481088986756,0.0008726718422860686,0.000895414955089262,0.00033343520442270265,0|0|1|0|0.7|9|0.8|34|6|167|34|86|334|23.3|67|836|0.7|50.98|709.4266667
29,0.12132523834107352,0.0466421967439892,0.02944462170919289,0.02596538996887969,0.01627111716505649,0|1|0|0|0.7|9|0.8|17|6|84|-33|86|667|23.3|67|418|0.7|47.126|6373.195628
30,0.1809442877075696,0.06377963943239806,0.0034130790847925977,0.006465761126674305,0.0032261972327088675,0|0|1|0|0.7|9|0.4|17|3|84|34|86|334|23.3|67|418|1.4|45.963|1255.584
31,0.16556001565338102,0.05763930037848852,0.007445924174754008,0.006619695464489029,0.004006894464275123,0|0|0|0|0.7|17|0.4|17|6|167|-33|43|667|36.6|34|418|1.4|37.346|1415.320635
32,0.21512422179438837,0.06574987564146095,0.0009241753607716899,0.001428139990167959,0.0003867405790942108,1|0|0|0|0.7|9|0.8|17|6|84|-33|43|667|36.6|34|836|1.4|44.319|523.0606061
33,0.15807896974361704,0.05735556810725987,0.008482416761523188,0.0073299146900826445,0.004584075106227058,1|0|1|0|1|3|0.6|23|3|40|0|4|250|23|1|0|2|48.239|2462.4
34,0.43832498489323024,0.40133559210412506,0.44959577934747696,0.5143595838858915,0.3971903352022496,0|0|0|0|1|7|0.2|44|1|147|-51|108|488|14.6|31|1007|0.2|35.18|153.15
