row_id,b0,b1,b2,b3,b4,raw_val
26,0.004645618021758963,0.001331778776000932,0.00038976809709752184,0.00032192916114681544,0.00039013236611441766,11/1/21|ID-SR|Sulawesi Barat|1|0|1|0|12323|344|11962|17|Province|n/a|Sulawesi Barat|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|6|5.872499409|69|73|575|16787|1559984|92.93|119.3450194|-2.461746053|0.64|7899.44|0|220.52|22.05|0|97.07|1.395671301|1
27,0.0014259003126772527,0.002608109984359568,0.0006762559132585387,0.0005974531047675582,0.00022856940412669134,8/17/20|ID-PB|Papua Barat|2|0|1|1|607|7|451|149|Province|n/a|Papua Barat|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|12|1|218|95|1742|102955|1140701|11.08|132.9762624|-2.045160182|1.75|532.13|0|6.14|0.61|0|74.3|0.5|1
28,0.06991356225850968,0.05146550355472153,0.040711682363559994,0.03151902918992073,0.03146737691199462,7/24/21|ID-BB|Kepulauan Bangka Belitung|594|20|323|251|29383|549|24185|4649|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|430.51|21295.62|14.5|397.89|39.79|0|82.31|0.93|1.11
29,0.011186083821100156,0.009936179390749904,0.0063208791845781286,0.007950707717727547,0.002681283922601741,12/30/20|ID-SA|Sulawesi Utara|34|4|126|-96|9583|309|7003|2271|Province|n/a|Sulawesi Utara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|11|4|171|332|1507|13892|2641884|190.17|124.5212396|1.259638212|12.87|3627.34|1.51|116.96|11.7|0|73.08|0.61|1
30,0.012217442263139127,0.011186331931474773,0.010862347592822176,0.010908879577880946,0.006520738826425577,7/26/21|ID-JA|Jambi|105|7|159|-61|18401|368|13523|4510|Province|n/a|Jambi|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|2|141|163|1399|50058|3493357|69.79|102.7236404|-1.69769766|30.06|5267.43|2|105.34|10.53|0|73.49|0.55|0.78
31,8.214138669409153e-05,5.744878427510127e-06,0.0,0.0,0.0,3/20/20|ID-SG|Sulawesi Tenggara|0|0|0|0|3|0|0|3|Province|n/a|Sulawesi Tenggara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|15|2|219|377|1911|38068|2635461|69.23|122.070311|-4.124688793|0|1.14|0|0|0|0|0.0|1|1
32,0.0001065244628136428,0.0,0.0,0.0,0.0,5/1/20|ID-JA|Jambi|0|0|0|0|32|0|1|31|Province|n/a|Jambi|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|2|141|163|1399|50058|3493357|69.79|102.7236404|-1.69769766|0|9.16|0|0|0|0|3.13|1|1
33,0.0022323857613850335,0.0017039354830127435,0.0006603750589160612,0.0010381260844681901,0.0008962067774214362,7/16/20|ID-MA|Maluku|6|0|19|-13|926|17|598|311|Province|n/a|Maluku|Indonesia|Asia|Maluku|UTC+09:00|n/a|9|2|118|35|1198|46914|1847097|39.37|129.576792|-3.192572|3.25|501.33|0|9.2|0.92|0|64.58|0.3|1
34,0.007381842364700961,0.004854653221928518,0.00575462178360388,0.0038101574344166643,0.002758807203169363,5/16/21|ID-BE|Bengkulu|8|0|35|-27|7443|175|6547|721|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|4|3722.36|0|87.52|8.75|0|87.96|2|1
35,0.00599288683697136,0.005371962739206259,0.004072644029073985,0.004699432046099551,0.003996213502579932,11/11/20|ID-SA|Sulawesi Utara|78|0|2|76|5791|216|4812|763|Province|n/a|Sulawesi Utara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|11|4|171|332|1507|13892|2641884|190.17|124.5212396|1.259638212|29.52|2192|0|81.76|8.18|0|83.09|2.6|0
36,0.0066741576438923075,0.0014483663786197007,0.0,0.0,0.0,10/13/21|ID-KI|Kalimantan Timur|25|5|82|-62|157481|5413|151508|560|Province|n/a|Kalimantan Timur|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|7|3|103|197|841|129067|3552191|27.52|116.4684405|0.45385803|7.04|44333.48|1.41|1523.85|152.38|0|96.21|0.5|5
37,0.017410667337387126,0.006937283277944728,0.002198456957943071,0.0028228807461110777,0.0015435385180896366,12/22/20|ID-RI|Riau|116|1|165|-50|23920|544|21426|1950|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|19.1|3938.03|0.16|89.56|8.96|0|89.57|1.53|0.25
38,0.015859530843706185,0.012915568679632582,0.004705585416863688,0.007564822709321,0.0010529910036498505,3/30/21|ID-SB|Sumatera Barat|106|0|13|93|31602|683|29713|1206|Province|n/a|Sumatera Barat|Indonesia|Asia|Sumatera|UTC+07:00|n/a|12|7|179|230|928|42013|5519245|131.37|100.4650624|-0.850253225|19.21|5725.78|0|123.75|12.37|0|94.02|2.59|0
39,0.01165953474060052,0.009672246185602194,0.011405513650454896,0.008545001848775722,0.006302568233839003,10/9/20|ID-PB|Papua Barat|101|0|87|14|2854|39|1481|1334|Province|n/a|Papua Barat|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|12|1|218|95|1742|102955|1140701|11.08|132.9762624|-2.045160182|88.54|2501.97|0|34.19|3.42|0|51.89|0.48|1
40,0.007935256494749006,0.004430192348283177,0.004322190209667687,0.003556094645402239,0.002184080099031909,10/9/20|ID-PA|Papua|116|0|0|116|7428|109|4167|3152|Province|n/a|Papua|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|28|1|560|110|5411|319036|4340348|13.6|138.69603|-4.66620953|26.73|1711.38|0|25.11|2.51|0|56.1|1.18|0
41,0.0509921255224905,0.04053365489264038,0.02865567341607156,0.03566420954912433,0.02717188458910043,7/27/21|ID-RI|Riau|1428|35|664|729|90671|2449|78390|9832|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|235.1|14927.48|5.76|403.19|40.32|0|86.46|1.26|1.09
42,0.013475131946021188,0.017569216688243114,0.018121583275346406,0.009595689778863718,0.01702790975956762,1/29/21|ID-PA|Papua|212|3|16|193|15144|191|8511|6442|Province|n/a|Papua|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|28|1|560|110|5411|319036|4340348|13.6|138.69603|-4.66620953|48.84|3489.12|0.69|44.01|4.4|0|56.2|1.395671301|1.5
43,0.023599348926109872,0.0010610327808990615,6.037659587193914e-05,0.00011186753340275703,6.199010363663364e-05,10/31/21|ID-BE|Bengkulu|0|0|0|0|23091|472|22556|63|Province|n/a|Bengkulu|Indonesia|Asia|Sumatera|UTC+07:00|n/a|9|1|129|172|1341|19919|1999539|100.38|102.3384213|-3.533583627|0|11548.16|0|236.05|23.61|0|97.68|1|1
44,0.0011875408982190718,0.00041742273300377614,0.00018538266432580215,0.0002097557148815751,0.00012849067698532252,5/25/20|ID-JT|Jawa Tengah|10|0|3|7|1742|95|496|1151|Province|n/a|Jawa Tengah|Indonesia|Asia|Jawa|UTC+07:00|n/a|29|6|576|753|7809|32801|36364072|1108.64|110.2011149|-7.259097177|0.27|47.9|0|2.61|0.26|0|28.47|0.42|1
45,0.004805869774419328,0.001307002994399348,0.0012872245682554715,0.0016659132407877892,0.0015692007935959932,9/15/20|ID-SA|Sulawesi Utara|6|0|26|-20|4171|162|3234|775|Province|n/a|Sulawesi Utara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|11|4|171|332|1507|13892|2641884|190.17|124.5212396|1.259638212|2.27|1578.8|0|61.32|6.13|0|77.54|0.38|0
46,0.0071097648550175205,0.0026598296163708015,0.0016706555910221644,0.001030414451385633,0.000557155233950117,10/19/20|ID-KU|Kalimantan Utara|1|0|9|-8|715|6|619|90|Province|n/a|Kalimantan Utara|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|4|1|53|35|447|75468|648407|8.59|116.2188791|2.891012621|1.54|1102.7|0|9.25|0.93|0|86.57|0.04|0
47,0.0006673746458581121,0.00012395593789701033,0.00021081732407663055,6.451986171551566e-05,4.932776472266277e-05,4/13/20|ID-KU|Kalimantan Utara|0|0|0|0|16|1|0|15|Province|n/a|Kalimantan Utara|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|4|1|53|35|447|75468|648407|8.59|116.2188791|2.891012621|0|24.68|0|1.54|0.15|0|0.0|1|1
48,0.004908120673731752,0.0031911531933629983,0.0027711023684094237,0.0017975943983863936,0.0006131119869340557,6/11/21|ID-GO|Gorontalo|5|0|0|5|5549|173|5278|98|Province|n/a|Gorontalo|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|5|1|77|72|657|11257|1180651|104.88|122.3760581|0.687002604|4.23|4699.95|0|146.53|14.65|0|95.12|0.33|1
