row_id,b0,b1,b2,b3,b4,raw_val
0,0.1030928284945488,0.13057918342515037,0.1457956788623946,0.17172216093117873,0.14118790191173744,1|1|1|1|0|0|0|1|0|1|1|0|55.38810396
1,0.09337196959658392,0.053970116264401756,0.08178324275547989,0.06041345631601822,0.06608677056930493,0|1|1|1|1|1|1|1|0|1|1|1|169.2667727
2,0.11837345451689743,0.22754148351299278,0.2104278183561364,0.21931509958123296,0.2769541119764092,0|0|0|1|1|0|0|0|0|1|1|1|37.05604482
3,1.4533823731952222,1.2435280257728278,1.4297157655650443,0.017521503152391246,0.009724585931091186,0|0|0|0|1|1|0|1|0|1|1|0|2.675883293
4,0.07712448664871889,0.05881203132131075,0.0651628023515779,0.06813912620841547,0.056112233579144744,1|0|0|1|0|1|1|1|0|0|1|0|99.0059309
5,0.07614252241767747,0.06403590583558576,0.10040084294282893,0.11741680105634922,0.03536446502007773,1|1|1|0|0|1|1|0|1|1|0|1|51.40420055
6,0.09124892466042131,0.005005168260607056,0.03450621246158314,0.018962001931984884,0.005213553789807585,0|1|0|0|1|0|0|0|1|1|0|1|46.52692938
7,0.08638578469924807,0.06299948685417764,0.063635269703154,0.0815453585878649,0.06608278919533574,1|0|0|1|1|1|1|1|0|0|1|0|104.4937372
8,0.09631827568513589,0.043476281010409346,0.004469959536153083,0.003404060316108468,0.0014801564141770128,1|1|0|0|0|1|0|1|0|0|1|1|46.06740022
9,0.08006285678903313,0.022749031417281768,0.03229865780070745,0.033722402385642274,0.029994070826255263,1|0|1|1|1|1|0|1|0|1|0|1|58.42094994
10,1.5667174820594634,0.06929762496638503,0.026175455775106594,0.009523512326283678,0.005384237098007299,0|0|0|0|0|1|0|0|0|0|0|0|2.572163105
11,0.1783545086176415,0.1769139869658286,0.1577452097636526,0.12651012324752026,0.07849332229580609,0|1|1|0|1|0|1|1|1|1|0|1|47.20323157
12,0.09649706105326825,0.07812172655074888,0.05867401854921556,0.09121976147890538,0.0691780697235005,0|0|1|0|1|0|0|1|1|1|1|0|14.29031014
13,0.05666156190513185,0.03786801574433086,0.03528439195706103,0.029810645652420538,0.013425865662840823,0|0|1|1|0|1|1|0|1|0|1|0|99.25520849
14,0.08579465907932879,0.023725122427981103,0.02085279764643325,0.023586516760887972,0.031937936771003116,0|1|1|0|1|0|0|0|1|0|1|0|45.19380665
15,0.05949121478623218,0.013988732190103855,0.0046457375028866035,0.007343073402253806,0.0028494420712945083,1|0|1|0|0|1|0|1|0|0|1|0|28.95495725
16,0.17886615083675086,0.16426863334981043,0.13818517744473405,0.12265880609706258,0.06858445159009069,0|1|1|0|1|0|1|1|1|0|0|1|46.92509866
17,0.15690404011743037,0.15774932521150759,0.1210157173044484,0.07530908435046965,0.002921102972633453,1|1|1|0|1|1|0|1|0|1|1|0|59.5414238
18,0.121498645596118,0.10272571525354178,0.05179966372828989,0.0053453033537263946,0.0034977407885070535,0|0|0|1|1|0|0|1|1|0|0|0|37.27099252
19,0.04264670016274491,0.011157435479050676,0.051040499512076495,0.06520601988317708,0.006950046924124344,1|0|1|0|0|0|1|0|0|1|1|1|14.99094748
20,0.12605452594588684,0.12476272895760088,0.1117409869384789,0.10851605631090094,0.02711549544525887,1|1|1|0|0|1|1|0|1|1|1|1|50.87747955
21,0.07049771229253697,0.047931274339738185,0.03333516516789029,0.0031534612344114653,0.0017725619249917295,0|1|0|0|1|1|0|1|1|1|0|1|61.1827116
22,0.0633254429837445,0.033902115875295236,0.020989132563314677,0.019280357507671493,0.004460375979962407,0|1|0|0|1|0|0|0|0|0|1|0|46.12805939
23,0.16611722126998163,0.037319527113186375,0.020328720730147503,0.004892074456680878,0.0035038582555438954,0|1|1|1|0|1|0|1|0|0|1|0|78.09983301
24,0.05409418972750665,0.11915129039283916,0.14088268855793218,0.07400541403342147,0.0024226701307224507,0|1|0|0|1|1|0|0|1|0|0|0|60.95355678
25,0.16215511822495882,0.14761118642654494,0.14741362915426834,0.12022313453341366,0.12424463036931899,0|1|1|0|1|1|1|0|0|0|1|0|66.57941699
26,0.16560355383451747,0.0759090897705062,0.05548698397007281,0.0022771834064554243,0.0010674281029435524,1|1|1|1|0|1|1|1|1|0|1|0|123.0403931
27,0.07070506772854379,0.09028537212439537,0.07936096348046152,0.08247679950991182,0.0033364585065682535,1|0|1|1|1|0|0|1|1|0|0|1|37.52114749
28,0.05511347332053429,0.086806656655641,0.1476232633501766,0.13355023577932246,0.10259040015590415,1|0|0|0|1|0|0|1|0|0|0|1|1.255021572
29,0.1618913767954482,0.14715832592947908,0.06981235753964068,0.10243864795198211,0.1232126848685503,0|1|1|0|1|1|1|1|1|1|1|0|65.39650536
30,0.022832153516985285,0.010528315693553726,0.013280820696798203,0.0053901528465444696,0.005166936872305918,1|0|1|1|1|0|1|1|1|1|1|0|51.04371572
31,0.08436214539609102,0.1378388368527479,0.10957653016099851,0.14258777088316732,0.19159761963472033,0|0|0|1|0|0|1|0|0|1|1|1|46.11886692
32,0.07811249728437078,0.02284361766329033,0.00594995422031462,0.0030429366987472515,0.004812433330442893,1|0|0|1|1|1|0|0|0|1|1|1|58.28059173
33,0.05143896571870063,0.055063966964722405,0.061573136464308155,0.045090180886781656,0.05000497630902353,1|1|1|1|1|0|1|1|1|0|0|0|115.8680518
34,0.11141291254490338,0.1144048202228749,0.045880991367919136,0.009700471578376444,0.007656473952967019,1|1|0|0|0|0|1|0|1|0|1|0|33.20601273
35,0.05304934549122659,0.0033941135868436265,0.002883974310073045,0.0023510502897030874,0.0013121580970148965,0|1|0|1|1|1|0|0|0|0|1|0|124.3074632
36,0.08761238933371769,0.10924373035571591,0.047639098863408565,0.02042579121379889,0.03373964158643595,0|0|1|1|0|1|0|1|1|0|0|0|53.40822434
37,0.11286630300556753,0.01310583003089179,0.012504444361937001,0.02257941986240345,0.007610134905265241,1|0|0|0|1|0|1|1|1|1|0|1|16.44822288
38,0.06141887242311933,0.10120976173372619,0.14705594402990824,0.14143297781220263,0.12398239238720943,1|0|0|0|1|0|0|0|0|1|0|0|14.43524194
39,0.07129454408154522,0.05206367286278171,0.04335103063356709,0.0074737242887452935,0.005096504950495671,1|0|0|1|0|0|0|1|0|1|0|1|32.10099411
40,0.11197103297706697,0.014383238177580204,0.009914078206755718,0.012093441865626867,0.01591800474738629,0|1|1|1|0|1|1|1|0|0|0|1|124.2578611
41,0.07491192651486506,0.02393430786484049,0.01618635454625079,0.017557534184535425,0.04035170177648094,1|1|0|0|0|0|1|1|0|0|0|0|32.95144272
42,0.03267247116368305,0.0036735463709918438,0.0027164362354148543,0.0022918239303926454,0.0019868680571490304,0|1|0|1|1|0|1|1|1|1|1|1|116.1488059
43,0.07138396598886922,0.1435003886424107,0.08274276632554373,0.11837759384795864,0.08690811534052525,0|0|0|1|0|0|0|0|1|1|0|1|31.13170457
44,0.10680711369794815,0.11592857500511482,0.04971085506335765,0.054196114293977415,0.0031194553253012995,0|1|0|1|0|0|0|0|1|0|0|0|55.98589158
