row_id,b0,b1,b2,b3,b4,raw_val
0,0.035967702555964126,0.020348776598798943,0.01766640554170919,0.012637033541063913,0.007833986400233866,0|1|0|0|0|3|0|2|10|8|128|7247|9.474529
1,0.020889846249269043,0.012884366831114106,0.009222147926810675,0.012303920080675544,0.007836754377845413,1|1|1|1|1|2|0|1|8|16|8|7967.8|10.248966
2,0.08792904031478428,0.03941685681146035,0.05070164026357896,0.0008648183072278188,0.0006111487303427076,1|0|0|0|0|3|0|1|20|8|8|4786.2|7.122581
3,0.014210969813929376,0.012979074144545528,0.011738779045720241,0.011048287241746679,0.01097450909842859,1|1|1|1|0|3|0|3|32|8|16|8281.6|10.72803
4,0.030982236731628195,0.026539395474127446,0.014103025180035124,0.012806685803584298,0.01981654161848907,0|1|0|0|1|2|0|1|20|8|32|6613.8|8.694839
5,0.014763528725154873,0.01112215548298154,0.007212780830649596,0.010066230456274573,0.007228085042282729,0|1|1|1|1|4|0|2|128|20|10|9916.8|11.844667
6,0.23277820459720394,0.054157685512292594,0.03134294141623485,0.0008639936344072378,0.0006498550696806948,1|0|0|0|0|1|0|3|0|10|128|2875.2|5.669677
7,0.028397108936889705,0.020824227898035584,0.015516464789913295,0.015764329337987153,0.016973391372417608,0|1|0|0|1|4|0|2|8|8|16|7798.4|9.963087
8,0.07084017779002952,0.03283533697795798,0.03362233839795361,0.0007685050091585872,0.0005273050625270196,1|1|0|0|0|1|0|2|64|64|64|5140.2|8.147882
9,0.0649506487099505,0.02747068054270735,0.03522983518398002,0.0011897316513855205,0.0004947031390882474,0|0|0|0|0|3|0|1|8|20|10|5375.2|7.890909
10,0.04865338326117748,0.02094576851087441,0.020273462951468167,0.02183702684562238,0.02185971507204256,1|1|0|0|1|4|0|4|8|128|64|5907|8.656
11,0.07371680978835166,0.019579850064426044,0.012383134962939583,0.0007577373996758137,0.000520248175754287,0|0|0|0|0|3|0|2|16|32|0|4999.8|7.891655
12,0.022141649176410427,0.013919463923759092,0.00969968735663668,0.011947069004169973,0.010379563974069205,1|1|1|1|0|4|0|3|64|32|16|8517.8|10.438065
13,0.04585176771160897,0.030214690937817798,0.024908491302340442,0.03115703285099461,0.018457693620120525,0|1|0|0|0|2|0|4|32|16|8|6014.8|8.565149
14,0.07400991673659667,0.030751289584954773,0.023656917187770046,0.0007905474652175347,0.0005546649725316472,1|0|0|0|1|3|0|3|64|64|0|4620|7.595162
15,0.019179976232121778,0.010237779011942746,0.009854158528363032,0.009403264973019491,0.0069238985474931935,0|1|1|1|1|3|0|4|20|64|64|9294.2|11.512636
16,0.06226397383658884,0.021055728468856578,0.014377103285468545,0.0007742399390031916,0.000530929037195585,0|1|0|0|0|1|0|1|0|8|16|5404.4|8.556296
17,0.21800327081279353,0.04859657949980145,0.014654672473912096,0.0008570707961283712,0.0006406492974922321,1|0|0|0|0|1|0|1|128|64|128|2929.8|6.363667
18,0.028718731913665346,0.015026286774126443,0.011552144638282882,0.0007699506894149665,0.0005043827578698807,1|1|1|1|0|1|0|1|10|20|32|7791.8|10.093846
19,0.06685732029906098,0.029554631171043722,0.01926144497769368,0.0007322420343843756,0.000490239086218644,0|0|0|0|0|4|0|1|16|0|32|5566.2|8.013702
20,0.06942842838146063,0.027500906877879754,0.03393308262491907,0.026461940642103655,0.024393004008742773,1|1|0|0|1|2|0|2|16|32|128|5445.6|7.585379
21,0.06465125932793309,0.023416278981519205,0.020688112170208505,0.024405223125501942,0.01908616807121838,1|1|0|0|0|2|0|1|128|32|64|5530.6|8.682963
22,0.1309374258952513,0.09474159421479134,0.03305478583764761,0.000842805694798915,0.0005963945283858614,0|0|0|0|1|3|0|1|0|128|0|4808.4|7.371613
23,0.014998562671781089,0.008608834577481825,0.00564047918479408,0.005093128845220051,0.00407128739367901,0|1|1|1|1|4|0|1|10|20|64|10123.2|12.214483
24,0.24510593167714156,0.0754277617142194,0.03981714313864549,0.0008605693550138473,0.0006436278361994001,1|0|0|0|0|1|0|2|10|16|32|2959.4|5.832
25,0.04712638126160275,0.04007772954639484,0.027900681667137578,0.03141910651176524,0.023635096715564262,1|1|0|0|0|4|0|4|128|16|0|5547.8|8.349658
26,0.18208406765752294,0.04501342143298615,0.017766341882779434,0.0008781049375271682,0.0006516041975048757,0|0|0|0|0|1|0|2|0|10|8|3046.4|6
27,0.03377535126750777,0.020417181034962113,0.022451337481830928,0.017020354746576177,0.010217500773274702,0|1|0|0|1|4|0|1|128|64|128|7842.8|9.982667
28,0.016090784220809295,0.007896506365126841,0.005440561539344963,0.0007447743883766073,0.00047458672720485426,0|1|1|1|0|1|0|2|128|32|128|8590|11.405926
29,0.04935970229918349,0.025469392019240488,0.02262333119789705,0.0026550212075282724,0.0008018071368469364,0|0|0|0|1|4|0|3|128|8|10|5424.2|8.433526
