row_id,b0,b1,b2,b3,b4,raw_val
10,0.09743006942669581,0.06925540336343901,0.07666467365814278,0.07501903476243599,0.06236969948011544,4142|5037|0|70|72|66|65|69|52|70|55|48|7|7|49|6|16|18|35|11|14|34|24|20|28|50|40|66|25|48|11|12|10|11|17|68|36|70|33|0|2|1|0|0|0|0|27|0|0|0|0|0|72|66|65|70|69
11,0.1577181300382402,0.12774661529145423,0.15030626085369034,0.09522448345976661,0.07861121317448999,11713|13135|0|62|81|59|50|64|27|66|80|82|62|60|61|53|55|58|62|46|34|52|36|56|62|74|78|60|62|60|13|61|35|18|21|78|56|70|65|0|2|3|0|0|0|0|26|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
12,0.08653814954854724,0.09287742464066465,0.080653195951223,0.07417122862166824,0.0785584980229753,13999|15274|0|59|66|47|62|62|46|47|62|69|53|46|54|40|50|53|64|55|48|67|64|59|62|57|78|54|61|61|24|52|45|55|59|50|48|47|46|0|3|2|0|0|0|0|18|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
13,0.1049954539907924,0.0761580411110828,0.08163962096616785,0.09370894565085128,0.09063226826378067,8382|9009|0|66|82|36|55|62|60|71|81|82|56|21|60|45|25|39|52|62|31|62|42|53|60|74|54|57|63|61|59|58|57|64|60|76|78|68|68|0|3|2|0|0|0|0|26|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
14,0.10599545971155423,0.103226829135814,0.08947138316187164,0.08809418745443894,0.06917024929831908,14909|16470|0|56|69|42|54|62|47|63|70|69|47|43|43|38|44|45|56|41|39|61|57|46|64|71|55|60|58|50|46|46|48|48|48|60|65|65|55|0|3|3|0|0|0|0|23|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
15,0.11887527586362659,0.12313190828224113,0.11182389449204912,0.09590105322675768,0.10847427632489433,17174|4260|0|71|65|52|66|68|72|66|64|66|59|50|62|47|49|51|56|70|45|76|62|57|67|75|67|71|69|62|72|61|80|70|62|69|69|67|59|0|3|3|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
16,0.12868637487335396,0.13251658448669376,0.12861642405770218,0.17591609715144824,0.11261960681854621,9501|10108|0|65|75|48|54|61|63|74|77|74|59|52|48|43|27|37|46|60|29|62|50|43|63|66|62|64|58|50|61|66|62|66|60|81|78|74|67|0|3|2|0|0|0|0|32|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
17,0.09120076296597743,0.09842308583509751,0.07156787817983623,0.06265865393856668,0.06985707200250064,12449|13135|0|62|64|45|57|57|60|63|64|64|50|40|57|42|40|50|52|54|46|62|62|45|55|56|63|64|59|57|57|53|59|64|62|59|71|58|64|0|3|2|0|0|0|0|26|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
18,0.12191821306950894,0.08308950827512496,0.06916438407650087,0.08902612406061593,0.07483354344074591,10811|12239|0|63|71|56|60|64|57|68|69|73|61|55|61|56|45|53|62|55|47|64|61|54|63|72|72|63|63|64|58|55|55|60|55|67|76|67|63|0|3|3|0|0|0|0|19|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
19,0.0816320177842095,0.08487547663528838,0.055642876389723435,0.05761194116486178,0.05771199449012872,15126|16470|0|56|67|42|52|56|50|57|67|67|48|43|51|31|36|39|48|60|32|54|50|45|55|65|67|52|55|48|51|44|46|54|52|51|55|57|62|0|3|2|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
20,0.19581043607096316,0.16883107313969245,0.2475400129120774,0.17714153095450452,0.15677795311378734,1873|2318|0|74|50|66|72|63|73|79|49|51|67|65|75|59|66|69|74|59|65|78|74|66|60|45|48|68|72|80|73|80|75|70|66|83|67|87|74|0|4|2|0|0|0|0|36|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
21,0.08693892442292883,0.07635065941635268,0.09027584130465419,0.06902363073072688,0.060356842163095344,7850|9009|0|66|71|28|53|58|65|74|73|70|28|26|40|21|28|30|34|63|27|63|54|38|53|65|59|61|62|55|64|68|66|65|61|81|77|76|61|0|2|2|0|0|0|0|33|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
22,0.16262907345593183,0.1866865565042198,0.19310098372225012,0.23509331154767568,0.17246266871402538,444|577|0|80|47|45|64|59|81|81|41|52|43|40|63|38|40|52|62|59|53|66|73|54|55|52|53|78|64|75|77|82|81|83|82|80|68|86|87|0|4|2|0|0|0|0|31|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
23,0.08297322805855416,0.06585594207446276,0.1253773119699656,0.07269074258856158,0.03468997057257827,14071|15274|0|59|59|60|56|57|43|58|44|42|15|10|42|17|20|21|41|18|14|29|30|16|14|41|49|55|24|26|26|12|11|20|13|55|33|57|23|0|2|1|0|0|0|0|26|0|0|0|0|0|59|60|56|58|57
24,0.09564887719034262,0.0967719825687548,0.10269518156994384,0.07983240218384983,0.06941038556176482,15764|17301|0|52|63|41|40|47|47|62|64|63|40|49|39|31|28|33|36|45|26|42|40|34|48|56|50|55|42|39|44|54|43|49|47|62|71|64|44|0|3|2|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
25,0.09639501199057439,0.06754625313358152,0.09466588990747223,0.05518495182124196,0.06553450326263108,4681|5037|0|70|82|45|59|65|66|61|78|86|59|53|42|33|33|39|59|67|36|62|49|52|66|60|65|66|68|53|68|59|63|69|65|70|65|59|61|0|2|2|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
26,0.1608372772698318,0.09594008465085323,0.1254758826007728,0.15709023771310682,0.09625736789401418,651|970|0|78|69|74|80|82|66|66|74|65|75|74|77|73|68|62|83|78|74|82|78|81|83|80|89|74|83|77|60|75|67|68|61|78|54|63|83|0|4|4|0|0|0|0|27|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
27,0.07102674369104704,0.11410125290935526,0.12999800011416013,0.07722635394021177,0.05277586390080719,513|736|0|79|80|74|83|82|32|77|29|36|14|16|62|11|14|23|43|14|12|39|42|19|12|34|38|78|34|39|12|11|15|13|20|63|28|72|32|0|4|1|0|0|0|0|31|0|0|0|0|0|80|74|83|77|82
28,0.12492497827291242,0.12627253585008397,0.12876364502533094,0.12724359655424883,0.10329091820642394,8039|9009|0|66|59|47|59|61|66|74|57|61|44|42|69|40|38|42|49|60|40|66|63|53|61|55|56|64|64|63|66|66|65|68|65|77|67|84|58|0|4|2|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
29,0.10975381536213598,0.09061529557816864,0.08211130887529347,0.08109635576008684,0.07861382963638328,14700|16153|0|57|67|49|52|62|33|44|70|65|49|46|52|50|54|46|56|40|35|59|54|47|61|73|90|62|58|54|26|37|39|27|38|42|38|47|43|0|3|2|0|0|0|0|19|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
30,0.06679525835217107,0.05263036645379129,0.06713087198891479,0.07677051375452035,0.04720488351067609,14195|15274|0|59|65|36|48|52|57|66|67|64|43|35|38|34|32|33|45|48|30|52|48|40|51|62|60|56|49|50|58|56|58|57|56|67|61|69|63|0|3|2|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
31,0.08761815870358146,0.09281488474254641,0.08197833410376865,0.09331540867097304,0.08174624740232846,3600|4260|0|71|51|29|47|59|71|78|53|50|31|21|53|23|25|32|36|33|27|63|58|24|61|43|42|64|63|52|72|71|71|72|68|79|71|84|71|0|3|2|0|0|0|0|26|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
32,0.08443605258897217,0.1035031079864734,0.09649924613590266,0.08090721933203988,0.06954127002878623,11347|12239|0|63|58|52|61|63|57|59|62|54|54|48|63|52|44|58|65|49|55|68|64|41|62|66|63|62|65|63|53|53|57|62|53|55|68|53|66|0|4|3|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
33,0.07025641891718974,0.043751092293469594,0.04487447709433736,0.03978030250546938,0.039004974522857144,8626|9009|0|66|68|65|64|67|27|66|29|25|5|9|48|5|7|16|34|11|14|21|25|12|13|32|31|58|12|38|9|11|5|12|13|55|17|62|21|0|2|1|0|0|0|0|31|0|0|0|0|0|68|65|64|66|67
34,0.11177589942200786,0.11769190193030384,0.13461432402722523,0.14693717380629456,0.13430137367464245,11987|13135|0|62|66|58|58|60|59|71|65|67|56|57|65|61|33|46|62|44|56|64|61|51|58|64|68|60|61|62|62|45|60|62|59|62|75|71|66|0|2|2|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
35,0.16217444826076172,0.12748113449343418,0.17304063175435297,0.1375287952291974,0.1203058862148575,8232|9009|0|66|70|57|68|66|49|65|69|71|59|51|73|59|51|52|68|70|71|66|67|75|65|68|73|65|65|63|51|57|44|49|53|68|64|66|63|0|2|3|0|0|0|0|36|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
36,0.13899529742309885,0.14356139442866034,0.12189948216406528,0.15822018415639594,0.07757331102962281,6867|7937|0|67|65|57|62|64|65|78|61|69|61|55|65|59|46|48|59|65|60|64|64|53|61|70|65|65|67|66|62|64|68|65|65|77|76|82|70|0|3|3|0|0|0|0|33|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
37,0.08110665474736367,0.05778063398617037,0.06833322083735464,0.0537445151134208,0.04947960319821755,15583|17146|0|53|54|32|43|53|50|52|58|50|50|32|31|30|26|34|35|43|32|48|43|42|55|67|66|56|44|40|50|42|46|57|49|39|61|48|55|0|2|2|0|0|0|0|22|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
38,0.14505988935875505,0.1465979853424242,0.1550693991367213,0.11475568145915795,0.11956460130312113,16791|1888|0|75|52|61|68|72|73|73|50|54|57|56|71|62|59|63|72|48|59|79|75|52|69|62|78|67|78|78|72|64|79|73|68|68|72|74|75|0|4|3|0|0|0|0|37|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
39,0.07159908323625243,0.033970880396184254,0.03453571978972569,0.034259689120288685,0.031205584949232118,7772|9009|0|66|63|71|70|66|27|70|28|26|8|5|53|8|9|10|29|13|11|15|28|12|11|23|29|43|14|26|6|11|9|11|12|60|19|71|26|0|3|1|0|0|0|0|29|0|0|0|0|0|63|71|70|70|66
40,0.13768929418574405,0.11125259570531812,0.08769084696045132,0.16012692708016613,0.11217964977889376,5261|5902|0|69|80|50|53|64|66|69|82|78|51|53|50|50|45|30|46|62|29|55|51|57|65|68|65|64|62|61|67|37|70|70|66|63|81|63|70|0|3|2|0|0|0|0|27|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
41,0.1570404248966624,0.08550397826530268,0.12233832830912228,0.11039917367726297,0.07440756557571859,5820|6884|0|68|78|66|63|72|51|54|80|77|66|66|66|65|62|64|64|60|60|66|57|73|71|83|79|67|70|67|48|57|45|56|50|63|59|47|65|0|3|3|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
42,0.10103914246213257,0.0884726962975123,0.0893906872978227,0.06046020216607203,0.06576754676553283,12213|13135|0|62|55|55|62|64|46|37|53|56|51|56|59|49|49|58|62|48|57|70|63|61|63|62|71|62|67|61|29|49|44|53|59|38|35|35|45|0|3|3|0|0|0|0|19|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
43,0.0921916717923685,0.10488394133188343,0.09272476994365536,0.08049487952734634,0.0768044739955928,13326|14644|0|60|65|44|54|59|59|70|66|64|47|37|57|49|33|44|60|34|41|63|61|43|58|53|66|56|62|58|61|51|58|60|58|63|75|68|68|0|3|2|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
44,0.1416460597709362,0.11733416499150078,0.09197196265867362,0.10942494896370851,0.08865564612395865,9649|10108|0|65|63|64|61|68|22|65|77|52|63|66|70|58|56|55|60|59|58|64|59|56|69|68|59|64|70|64|15|59|19|17|19|77|62|73|47|0|4|2|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
45,0.13647868740489655,0.09326978649475012,0.10592771638700557,0.06521780348872454,0.06952710236593139,10897|12239|0|63|67|58|59|69|50|53|71|63|56|59|63|54|52|55|62|52|55|64|56|54|70|77|75|57|68|58|38|49|55|54|51|53|59|48|58|0|4|4|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
46,0.13710730884696481,0.10630546937667974,0.07662615975579691,0.08354715904602886,0.0641662940954734,17654|13135|0|62|65|55|60|62|53|57|66|64|57|58|47|59|45|55|58|50|53|72|58|46|61|60|63|66|64|57|59|41|45|65|40|52|60|59|50|0|3|3|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
47,0.08927541746967048,0.08120279506348903,0.06540322309099338,0.06913932654085303,0.07751544150306766,14595|15758|0|58|69|43|51|58|54|62|70|68|52|41|52|44|31|30|54|52|35|50|54|48|59|66|63|52|56|50|55|48|51|57|54|56|69|57|66|0|3|2|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
48,0.08153452959274748,0.05836217934247878,0.06449061587421764,0.06010692418046277,0.05812698242552904,15646|17146|0|53|64|45|50|55|49|53|68|60|42|45|45|46|38|41|47|45|40|54|53|45|54|66|66|55|55|40|48|47|43|54|52|51|50|51|61|0|3|2|0|0|0|0|29|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
49,0.11518462312595316,0.11502376365974819,0.12665018296912384,0.07968586421142504,0.10496953060726992,7438|7937|0|67|76|51|59|66|61|67|75|76|52|42|66|60|41|42|44|70|68|59|58|71|65|71|74|63|66|60|59|55|61|64|65|71|67|69|60|0|3|2|0|0|0|0|27|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
50,0.22039455314342396,0.12968917673150582,0.15205741149210866,0.12595645270147113,0.14118959570438716,4536|5037|0|70|69|58|66|64|70|71|68|69|60|49|72|70|35|50|61|63|72|70|71|54|60|67|66|69|67|68|67|70|70|72|68|76|72|72|65|0|3|2|0|0|0|0|23|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
51,0.15982707351358552,0.14701842010391614,0.08352623637133473,0.0750655475749573,0.07076083085348311,1868|2318|0|74|69|39|51|53|73|78|66|71|36|25|71|38|33|42|45|30|28|68|64|31|48|55|42|73|58|54|73|75|72|74|70|85|64|86|73|0|2|2|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
52,0.16810867716991998,0.10249413363210357,0.13618555069869454,0.12197009899727217,0.0836061093848122,6225|6884|0|68|59|69|50|64|27|67|56|62|65|71|76|64|56|60|50|35|51|59|50|50|69|57|42|67|66|48|23|68|20|22|26|74|58|78|49|0|3|3|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
53,0.07843803022238548,0.05621044161988572,0.0730388420007402,0.09642937356621571,0.07280615866107085,9208|10108|0|65|65|29|47|45|64|73|64|66|24|26|39|25|26|38|42|23|29|63|58|29|33|58|57|59|53|60|61|64|64|67|65|75|74|76|65|0|3|2|0|0|0|0|23|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
54,0.10377477881203148,0.1073532708339067,0.11843894399903425,0.09145939394212017,0.09742133209023729,4574|5037|0|70|54|58|60|64|68|77|62|47|58|51|71|70|39|37|59|49|45|70|64|40|65|57|69|65|65|64|70|58|68|70|65|69|95|71|72|0|3|2|0|0|0|0|28|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
55,0.07175522948918776,0.04387697756243303,0.05098857183506281,0.03287960912712548,0.03965110597288722,13861|15274|0|59|58|60|55|60|23|56|28|16|4|6|41|5|9|14|31|13|10|23|26|11|10|32|37|56|19|32|12|13|7|13|12|39|24|43|21|0|2|1|0|0|0|0|25|0|0|0|0|0|58|60|55|56|60
56,0.17555946286765456,0.09362222054402353,0.08002343592324171,0.107664085986216,0.10234980294257015,16897|2318|0|74|68|69|67|73|46|59|65|71|74|72|66|71|51|65|76|45|63|76|71|44|73|68|70|74|75|65|48|57|42|44|45|63|68|56|55|0|3|3|0|0|0|0|30|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
57,0.09649616294558118,0.05840270819354861,0.09356741197121417,0.07003261217821194,0.08881516151178695,13644|14644|0|60|72|54|53|65|24|52|70|73|51|55|58|52|50|52|50|53|48|57|50|50|65|73|70|41|69|48|18|43|21|25|21|53|57|58|28|0|3|2|0|0|0|0|20|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
58,0.14394863733396487,0.16930440680695172,0.11676373617835374,0.10552802836505598,0.08892735589163489,1685|2318|0|74|87|72|67|73|41|59|89|85|75|73|74|71|66|60|72|68|62|69|57|64|68|92|91|74|73|68|22|69|40|46|41|73|72|49|64|0|4|4|0|0|0|0|22|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
59,0.0636521283051352,0.06521713172898767,0.051082306605862125,0.03540778367978315,0.04870874026462059,6192|6884|0|68|67|66|68|69|47|67|48|46|9|13|51|11|14|20|49|15|13|34|36|16|12|55|43|66|19|48|20|13|12|14|12|64|30|66|23|0|3|1|0|0|0|0|26|0|0|0|0|0|67|66|68|67|69
60,0.15308727756527787,0.1284938520520701,0.0755464063928141,0.07086459636948708,0.07837608333968277,12850|13955|0|61|81|53|54|64|25|48|77|84|54|53|58|50|46|54|56|58|36|56|46|59|65|70|63|59|62|53|21|30|24|24|31|50|47|51|39|0|3|4|0|0|0|0|23|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
61,0.11070745421737124,0.10030840007187034,0.11762244456943143,0.1094732984794459,0.11786340310998517,3856|4260|0|71|56|45|65|64|72|70|53|59|51|40|62|40|40|45|63|62|52|70|65|57|62|63|63|67|65|68|70|70|71|74|73|73|55|77|70|0|2|2|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
62,0.11379893036166631,0.07610465470238062,0.08756776656584732,0.10975581140399632,0.062350415221171095,1602|1888|0|75|83|74|70|77|42|64|84|83|75|74|76|75|71|70|70|60|71|76|69|71|78|83|82|70|75|75|33|62|41|42|40|73|79|56|62|0|2|4|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
63,0.1300556344276877,0.10534212743741794,0.11320524559068633,0.10993486704339789,0.086441484841543,6032|6884|0|68|61|29|52|57|68|68|60|62|27|22|53|23|21|32|28|31|29|72|73|44|51|55|57|69|64|70|70|68|68|66|65|73|61|74|60|0|3|2|0|0|0|0|33|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
64,0.0780545588620759,0.08477069407989964,0.1072414460356868,0.09971987233067153,0.09483622317953233,8110|9009|0|66|76|47|65|70|61|66|75|76|59|46|49|45|40|54|67|59|48|70|67|51|69|77|79|67|70|60|61|48|66|60|57|64|71|63|67|0|4|3|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
65,0.11209708894783596,0.07811438688659184,0.0806401470903196,0.09921726157418126,0.10098777258330077,9015|10108|0|65|73|35|60|59|62|61|69|76|51|35|43|22|23|41|49|68|38|64|62|52|56|62|76|59|62|45|62|64|63|62|59|69|54|60|70|0|3|3|0|0|0|0|18|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
66,0.10538507198427252,0.09139354997886322,0.07049719771320254,0.0727808680994635,0.05748322913132971,17709|15758|0|58|54|37|45|58|60|53|56|53|38|31|56|32|29|36|28|33|28|60|58|30|58|51|70|58|59|55|59|59|60|60|58|56|48|53|58|0|3|2|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
67,0.11349921700540283,0.12086327164188011,0.08798647792088082,0.0774471021365094,0.09195673045177687,10853|12239|0|63|49|44|66|61|58|55|53|45|50|31|64|54|36|36|67|61|31|70|72|66|55|72|87|55|62|66|58|47|64|59|52|45|66|48|60|0|3|2|0|0|0|0|24|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
68,0.17889233675474325,0.14427401817407198,0.13177003474603546,0.14302219514933115,0.12124437368621259,3110|3521|0|72|73|60|70|70|70|72|65|80|57|50|72|70|68|60|70|62|72|72|73|70|70|70|56|70|73|72|70|68|68|72|73|74|68|72|78|0|3|2|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
69,0.07953630472624332,0.07673839318969969,0.0704908256473436,0.07466725607069803,0.0784855585531632,14460|15758|0|58|61|31|49|47|61|59|56|65|26|27|44|28|28|40|33|59|32|54|55|35|47|34|64|48|47|53|56|55|58|67|66|60|65|60|48|0|3|2|0|0|0|0|27|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
70,0.11282822165298764,0.06426691152698114,0.05267669406283822,0.04396507181342824,0.026553487893742792,14837|16153|0|57|74|29|50|61|50|41|73|74|47|29|22|31|29|34|42|55|28|59|42|36|60|79|78|54|58|37|54|37|49|53|53|38|45|35|53|0|2|2|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
71,0.09875591401981271,0.12431850515986051,0.07729028492601013,0.10420095418499063,0.08318448689343748,17261|5037|0|70|60|49|64|68|69|49|60|60|51|48|53|51|38|46|53|73|50|66|64|67|66|64|72|73|71|64|74|52|70|68|72|51|55|45|53|0|3|2|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
72,0.06866824447414047,0.05173156369703005,0.05686550924688635,0.04224905324083989,0.0448080196322644,5098|5902|0|69|70|64|59|71|19|68|19|18|6|9|44|8|9|11|28|11|11|23|28|10|14|31|39|66|16|36|13|11|9|10|13|53|17|60|26|0|3|1|0|0|0|0|26|0|0|0|0|0|70|64|59|68|71
73,0.16917004030481406,0.10013336712943995,0.12201841044489001,0.11252334220380097,0.07863726540409582,2005|2318|0|74|74|74|61|74|25|70|79|70|80|79|70|70|68|68|67|44|62|72|49|68|73|77|80|70|75|70|23|74|21|18|14|75|83|70|54|0|4|3|0|0|0|0|25|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
74,0.1294814165250545,0.0911257770186686,0.1183755450865023,0.10082874490995801,0.1519292736701346,6686|7937|0|67|66|68|67|71|57|67|70|63|66|70|65|67|64|74|63|60|74|70|69|68|70|75|74|67|71|66|59|45|59|58|57|60|70|64|70|0|4|3|0|0|0|0|30|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
75,0.13911636971649285,0.1403066948569933,0.14645628775515518,0.1489768444504453,0.09972474077751164,5407|5902|0|69|76|52|60|67|64|71|78|74|57|44|69|53|46|48|47|65|47|66|62|54|65|83|85|69|63|58|63|58|65|65|66|80|81|61|80|0|3|3|0|0|0|0|35|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
76,0.08226607725234823,0.1105361643503277,0.10318724756981587,0.11151031603581564,0.06156092890241285,17642|12239|0|63|66|36|61|58|58|51|67|65|52|30|42|41|35|40|48|66|32|70|59|60|55|61|61|50|61|61|57|55|52|65|61|55|62|45|51|0|2|2|0|0|0|0|21|0|0|0|0|0|65.88294147|63.91445723|63.02151076|64.3931966|66.74537269
