dataset,10,20,50,100,200
7z,0.055214,0.072725,0.221759,0.458233,0.984587
A2C_Acrobot,0.294643,0.258929,0.419643,0.491071,0.571429
A2C_CartPole,0.421384,0.591195,0.459119,0.389937,0.540881
Apache_AllMeasurements,0.041237,0.092784,0.350515,0.701031,0.701031
BDBC,0.0,0.0,0.000781,0.015613,1.0
BankChurners,0.202607,0.228476,0.379147,0.698065,0.905411
Car_price_cleaned,0.048544,0.07767,0.271845,0.728155,0.728155
Data_COVID19_Indonesia,0.00432,0.031066,0.189982,0.509191,0.982721
FFM-1000-200-0,0.116177,0.178364,0.531094,0.741652,0.944011
FFM-125-25-0,0.063187,0.161968,0.296341,0.637073,0.979404
FFM-250-50-0,0.05219,0.107978,0.310538,0.583283,0.957209
FFM-500-100-0,0.066587,0.118776,0.392721,0.681864,0.959408
FM-500-100-0,0.103779,0.210358,0.39972,0.644271,0.95121
FM-500-100-1,0.065587,0.119576,0.320936,0.54969,0.953009
HSMGP_num,0.02487,0.021978,0.636206,0.749566,0.909196
HSQLDB,0.002309,0.122402,0.184758,0.418014,0.953811
Health-ClosedIssues0000,0.65167,0.180164,0.264947,0.304939,0.337133
Health-ClosedIssues0001,0.125175,0.225555,0.430514,0.661668,0.955409
Health-ClosedIssues0002,0.269346,0.539492,0.418116,0.674265,0.873625
Health-ClosedIssues0003,0.025195,0.028994,0.487303,0.642272,0.982603
Health-ClosedIssues0004,0.087582,0.142172,0.5007,0.728854,0.980004
Health-ClosedIssues0005,0.075985,0.076585,0.19956,0.342531,0.971406
Health-ClosedIssues0006,0.234353,0.264347,0.386123,0.586283,0.960008
Health-ClosedIssues0007,0.027794,0.038192,0.074585,0.927415,0.975605
Health-ClosedIssues0008,0.079384,0.157568,0.263347,0.595281,0.953409
Health-ClosedIssues0009,0.024395,0.042591,0.071386,0.271346,0.946811
Health-ClosedIssues0010,0.068186,0.191162,0.271346,0.34973,0.9984
Health-ClosedIssues0011,0.137373,0.20216,0.241152,0.24875,0.926615
Health-ClosedPRs0000,0.05239,1.0,1.0,1.0,1.0
Health-ClosedPRs0002,0.321936,0.329734,0.330934,0.457708,0.654069
Health-ClosedPRs0003,0.327335,0.327534,0.328934,0.337133,0.9998
Health-ClosedPRs0004,0.045991,0.195361,0.24775,0.267746,0.937812
Health-ClosedPRs0005,0.212757,0.308938,0.274945,0.929814,0.985203
Health-ClosedPRs0006,0.060588,0.056389,0.088782,0.09858,0.953809
Health-ClosedPRs0007,0.078384,0.059988,0.073385,0.204959,0.966207
Health-ClosedPRs0008,0.058788,0.05119,0.105579,0.263147,0.958408
Health-ClosedPRs0009,0.097181,0.10238,0.128574,0.189162,0.986403
Health-ClosedPRs0010,0.509698,0.402719,0.603279,0.711858,0.868226
Health-ClosedPRs0011,0.331334,0.330734,0.330734,0.330734,0.9992
Health-Commits0000,0.127974,0.45131,0.577684,0.627674,0.992202
Health-Commits0001,0.263947,0.272146,0.334333,0.40072,0.9984
Health-Commits0002,0.021396,0.044991,0.453709,0.985603,0.991802
Health-Commits0003,0.14817,0.164367,0.243551,0.40072,0.930214
Health-Commits0004,0.034193,0.674265,0.774045,0.866027,0.853029
Health-Commits0005,0.206959,0.276945,0.494101,0.564087,0.827035
Health-Commits0006,0.045791,0.270346,0.225155,0.384923,0.917217
Health-Commits0007,0.20036,0.225355,0.262947,0.306339,0.864027
Health-Commits0008,0.082983,0.105979,0.343131,0.708858,0.989602
Health-Commits0009,0.125175,0.19996,0.477504,0.553489,0.961408
Health-Commits0010,0.25155,0.068386,0.165567,0.471106,0.766247
Health-Commits0011,0.181164,0.232553,0.239552,0.24755,0.929414
LLVM,0.033138,0.060429,0.37232,0.641326,0.927875
Life_Expectancy_Data,0.094558,0.161224,0.285714,0.529932,0.87415
Loan,0.119588,0.225577,0.349465,0.663434,0.972003
Marketing_Analytics,0.301904,0.285585,0.541251,0.736174,0.831369
Medical_Data_and_Hospital_Readmissions,0.723142,0.715543,0.7493,0.766259,0.773778
PostgreSQL,0.115623,0.275118,0.651341,0.758127,0.822304
SQL_AllMeasurements,0.182209,0.31199,0.548775,0.697894,0.891276
SS-A,0.016369,0.034226,0.098214,0.313988,0.936012
SS-B,0.019231,0.028846,0.173077,0.836538,0.836538
SS-C,0.050198,0.072655,0.147952,0.501982,0.861295
SS-D,0.161616,0.050505,0.080808,0.79798,0.79798
SS-E,0.026385,0.055409,0.068602,0.121372,0.957784
SS-F,0.0,0.010101,0.111111,0.888889,0.888889
SS-G,0.030303,0.050505,0.171717,0.808081,0.808081
SS-H,0.0,0.0,0.023077,0.115385,0.9
SS-I,0.255083,0.158965,0.205176,0.44732,0.733826
SS-J,0.070276,0.078084,0.166059,0.355544,0.974492
SS-K,0.046495,0.054129,0.141568,0.376128,0.965302
SS-L,0.025391,0.091797,0.136719,0.363281,0.927734
SS-M,0.006928,0.166282,0.371824,0.510393,0.926097
SS-N,0.1613,0.264013,0.632454,0.855471,0.959861
SS-O,0.065708,0.170431,0.229979,0.36345,0.963039
SS-P,0.033203,0.056641,0.181641,0.451172,0.933594
SS-Q,0.012418,0.096421,0.310446,0.552228,0.953981
SS-R,0.021927,0.039867,0.157475,0.362126,0.972757
SS-S,0.255075,0.339927,0.505466,0.615305,0.932327
SS-T,0.107983,0.104126,0.286155,0.618589,0.952565
SS-U,0.004338,0.009978,0.154447,0.166161,0.955315
SS-V,0.02397,0.024554,0.086232,0.488454,0.986261
SS-W,0.103818,0.204553,0.415148,0.660197,0.933138
SS-X,0.034464,0.317406,0.594818,0.689263,0.813479
Scrum100k,0.095138,0.237895,0.397872,0.690846,0.915242
Scrum10k,0.114777,0.210158,0.437512,0.629474,0.880224
Scrum1k,0.063872,0.219561,0.407186,0.602794,0.89022
WA_Fn-UseC_-HR-Employee-Attrition,0.108696,0.210598,0.402174,0.576087,0.932065
WA_Fn-UseC_-Telco-Customer-Churn,0.123225,0.107609,0.385292,0.648211,0.940091
Wine_quality,0.04875,0.1225,0.265,0.465,0.91625
X264_AllMeasurements,0.0,0.003466,0.013865,0.071057,0.989601
accessories,0.483066,0.28877,0.399287,0.839572,0.877005
all_players,0.209494,0.224264,0.3183,0.534784,0.934716
auto93,0.04,0.105,0.21,0.25,0.7
billing10k,0.032394,0.092781,0.293541,0.489702,0.943411
coc1000,0.321357,0.45509,0.60479,0.666667,0.736527
dataset120,0.440527,0.700504,0.676095,0.698179,0.76327
dataset600,0.831073,0.811313,0.857032,0.869043,0.885703
dconvert,0.028968,0.030446,0.088679,0.376293,0.991428
deeparch,0.010737,0.005857,0.006833,0.052221,0.993655
dress-up,0.122538,0.019694,0.0,0.002188,0.95186
exastencils,0.073158,0.141599,0.4099,0.598001,0.955914
home_data_for_ml_course,0.060192,0.072503,0.213406,0.529412,0.953488
javagc,0.198184,0.137157,0.270781,0.370664,0.895518
nasa93dem,0.234043,0.553191,0.574468,0.574468,0.574468
player_statistics_cleaned_final,0.073171,0.317073,0.853659,0.853659,0.853659
pom3a,0.188881,0.246275,0.590341,0.733327,0.923008
pom3b,0.081692,0.153485,0.536446,0.749825,0.942806
pom3c,0.174983,0.306369,0.577842,0.781322,0.90211
pom3d,0.223108,0.262948,0.374502,0.549801,0.816733
redis,0.382099,0.567015,0.5602,0.706497,0.858246
rs-6d-c3_obj1,0.043727,0.069755,0.260802,0.382093,0.967205
rs-6d-c3_obj2,0.071317,0.102551,0.13847,0.34305,0.978657
socks,0.011364,0.005682,0.0,0.477273,0.960227
sol-6d-c2-obj1,0.188285,0.228731,0.244073,0.421199,0.917015
storm,0.025674,0.051348,0.098845,0.188703,0.994865
student_dropout,0.692308,0.778462,1.0,1.0,1.0
wallpaper,0.032258,0.032258,0.217742,0.653226,0.741935
wc+rs-3d-c4-obj1,0.030303,0.030303,0.010101,0.949495,0.949495
wc+sol-3d-c4-obj1,0.10101,0.050505,0.131313,0.848485,0.848485
wc+wc-3d-c4-obj1,0.020202,0.030303,0.050505,0.959596,0.959596
wc-6d-c1-obj1,0.086051,0.101319,0.146426,0.303956,0.974323
x264,0.025082,0.191525,0.236732,0.3084,0.9899
xomo_flight,0.040792,0.119176,0.371326,0.616677,0.955609
xomo_ground,0.068986,0.207359,0.410918,0.679264,0.971006
xomo_osp,0.19916,0.182364,0.343531,0.624075,0.964407
xomo_osp2,0.073785,0.164367,0.416917,0.637872,0.965607
