trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 0, 1, 71
20, 48.97, 0, 1, 14
50, 48.97, 0, 1, 2
100, 48.97, 0, 1, 7
200, 0.00, 0, 1, 6
