trt, performance_error, stability_agreement, best_performance, best_stability
10, 60.27, 0, 0, 33
20, 58.04, 0, 0, 6
50, 46.71, 17, 0, 19
100, 43.10, 14, 1, 18
200, 43.14, 16, 1, 25
