trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 45, 1, 31
20, 0.00, 70, 1, 36
50, 0.00, 70, 1, 19
100, 0.00, 70, 1, 5
200, 0.00, 39, 1, 12
