trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 0, 1, 0
20, 0.00, 86, 1, 78
50, 0.00, 78, 1, 9
100, 0.00, 80, 1, 10
200, 0.00, 80, 1, 9
