trt, performance_error, stability_agreement, best_performance, best_stability
10, 71.21, 0, 0, 0
20, 66.17, 0, 0, 0
50, 52.60, 0, 0, 2
100, 54.71, 0, 0, 4
200, 45.18, 0, 1, 94
