trt, performance_error, stability_agreement, best_performance, best_stability
10, 62.65, 0, 0, 13
20, 65.07, 0, 0, 11
50, 46.47, 0, 0, 11
100, 39.98, 0, 0, 24
200, 27.18, 0, 1, 41
