trt, performance_error, stability_agreement, best_performance, best_stability
10, 1.26, 71, 1, 42
20, 1.26, 100, 1, 7
50, 1.26, 100, 1, 29
100, 1.26, 100, 1, 0
200, 1.26, 100, 1, 22
