trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 14, 1, 7
20, 23.70, 62, 1, 36
50, 23.70, 62, 1, 20
100, 0.00, 62, 1, 25
200, 0.00, 62, 1, 12
