trt, performance_error, stability_agreement, best_performance, best_stability
10, 61.64, 0, 0, 0
20, 57.97, 0, 0, 0
50, 58.50, 0, 0, 5
100, 53.01, 0, 1, 16
200, 53.05, 0, 1, 79
