trt, performance_error, stability_agreement, best_performance, best_stability
10, 57.71, 0, 1, 2
20, 49.02, 0, 1, 1
50, 50.06, 0, 1, 13
100, 48.50, 0, 1, 32
200, 45.87, 3, 1, 53
