trt, performance_error, stability_aggreement, best_performance, best_stability
1, 52.90, 0, 1, 31
3, 63.42, 0, 0, 11
5, 66.69, 0, 0, 13
7, 67.26, 0, 0, 21
9, 67.96, 0, 0, 26
