trt, performance_error, stability_aggreement, best_performance, best_stability
1, 56.47, 0, 1, 3
3, 56.58, 0, 1, 17
5, 50.51, 0, 1, 13
7, 45.02, 0, 1, 14
9, 50.03, 0, 1, 53
