trt, performance_error, stability_aggreement, best_performance, best_stability
1, 45.56, 0, 1, 3
3, 47.00, 0, 1, 13
5, 48.02, 0, 1, 17
7, 51.92, 0, 1, 26
9, 48.03, 0, 1, 41
