trt, performance_error, stability_aggreement, best_performance, best_stability
1, 33.09, 100, 1, 53
3, 0.00, 100, 1, 22
5, 0.00, 100, 1, 38
7, 0.00, 100, 1, 25
9, 0.00, 100, 1, 43
