trt, performance_error, stability_aggreement, best_performance, best_stability
1, 0.00, 0, 1, 5
3, 0.00, 0, 1, 5
5, 0.00, 0, 1, 33
7, 0.00, 0, 1, 19
9, 0.00, 0, 1, 41
