trt, performance_error, stability_aggreement, best_performance, best_stability
1, 0.00, 100, 1, 36
3, 0.00, 100, 1, 54
5, 0.00, 100, 1, 59
7, 0.00, 100, 1, 49
9, 0.00, 100, 1, 39
