trt, performance_error, stability_aggreement, best_performance, best_stability
1, 29.86, 0, 1, 1
3, 24.02, 0, 1, 6
5, 23.79, 0, 1, 22
7, 25.85, 0, 1, 19
9, 28.23, 0, 1, 52
