trt, performance_error, stability_aggreement, best_performance, best_stability
1, 19.44, 66, 1, 30
3, 20.56, 66, 1, 32
5, 20.83, 66, 1, 40
7, 21.14, 66, 1, 34
9, 21.14, 66, 1, 28
