row_id,winners
0,b1|b2|b4
1,b0|b1|b2|b3|b4
2,b1|b2|b3|b4
3,b4
4,b3|b4
5,b4
6,b4
7,b2|b3|b4
8,b0
9,b2
10,b1|b2|b3
11,b3|b4
12,b1|b2|b3|b4
13,b1|b2|b3|b4
14,b1|b3|b4
15,b0|b1|b2|b3
16,b0|b1|b2|b3|b4
17,b4
18,b3|b4
19,b4
20,b4
21,b4
22,b3|b4
23,b3|b4
24,b1|b2|b3|b4
25,b1|b2|b3|b4
26,b2|b3|b4
27,b4
28,b1|b2|b3|b4
29,b1|b2|b3|b4
30,b0|b1|b2|b3|b4
31,b0
32,b3|b4
33,b1|b2
34,b0|b1|b2
35,b1|b2|b3|b4
36,b3|b4
37,b0|b1|b2|b3
38,b1|b2
39,b4
40,b2|b4
41,b2|b4
42,b2
43,b0|b1|b2|b3|b4
44,b3|b4
45,b2
46,b3|b4
47,b4
48,b3|b4
49,b3|b4
50,b4
51,b0
52,b0|b1|b2|b3|b4
53,b0|b1|b2|b3|b4
54,b2|b3
55,b1
56,b4
57,b0
58,b3|b4
59,b2|b3
60,b3|b4
61,b3|b4
62,b3|b4
63,b1
64,b1
65,b4
66,b3|b4
67,b1
68,b4
69,b3|b4
70,b3|b4
71,b4
72,b3|b4
73,b4
74,b0|b1|b2|b3|b4
75,b1|b2
76,b4
77,b4
78,b3|b4
79,b3|b4
80,b0|b1
81,b2|b3|b4
82,b3|b4
83,b0|b4
84,b0|b1|b2|b3|b4
85,b3|b4
86,b3|b4
87,b4
88,b4
89,b0|b1|b2
90,b2
91,b0
92,b3|b4
93,b2|b4
94,b1
95,b0|b1|b2|b3|b4
96,b4
97,b3|b4
98,b1|b4
99,b3|b4
100,b0|b1|b2|b3|b4
101,b0
102,b0|b1
103,b0|b1|b2
104,b2
105,b4
106,b3|b4
107,b0|b1|b2|b3|b4
108,b3|b4
109,b4
110,b3|b4
111,b1|b2|b3|b4
112,b0
113,b4
114,b0|b1|b2|b3|b4
115,b2|b3|b4
116,b2|b3|b4
117,b0|b1|b2|b3|b4
118,b1|b2|b3|b4
119,b4
120,b3|b4
121,b2|b3|b4
122,b2|b4
123,b3|b4
124,b3|b4
125,b2|b3|b4
126,b4
127,b4
128,b4
129,b0
130,b3|b4
131,b3|b4
132,b0|b1
133,b2|b3|b4
134,b0
135,b3|b4
136,b2|b3|b4
137,b1|b2|b3
138,b1|b2|b3
139,b3|b4
140,b3|b4
141,b4
142,b2|b3|b4
143,b4
144,b2
145,b1|b2
146,b4
147,b0|b1|b4
148,b4
149,b1
150,b3
151,b0
152,b0
153,b1|b2|b3|b4
154,b0|b1|b2|b3
155,b0|b1|b2|b3
156,b0|b1|b2|b3|b4
157,b2|b3|b4
158,b4
159,b1|b2|b3|b4
160,b1|b2
161,b1|b2|b3|b4
162,b3|b4
163,b2|b3|b4
164,b1|b4
165,b4
166,b3|b4
167,b4
168,b1|b2
169,b3|b4
170,b3|b4
171,b0|b1|b2|b3
172,b1|b2|b3|b4
173,b1|b2|b3|b4
174,b0|b1|b2|b3|b4
175,b0|b1|b2|b3|b4
176,b2|b3
177,b0
178,b0|b1|b2|b3|b4
179,b2|b3|b4
180,b3
181,b4
182,b1
183,b2|b3|b4
184,b0|b3
185,b1
186,b4
187,b3|b4
188,b1|b3
189,b4
190,b3|b4
191,b0
192,b4
193,b3
194,b3|b4
195,b2|b3|b4
196,b4
197,b4
198,b3
199,b0|b1|b2|b3|b4
200,b0|b1|b2|b3|b4
201,b4
202,b0|b1|b2|b3|b4
203,b4
204,b4
205,b0
206,b3|b4
207,b4
208,b4
209,b1|b2|b3|b4
210,b4
211,b1|b2|b3|b4
212,b1|b2|b3|b4
213,b3|b4
214,b3|b4
215,b2
216,b1|b2
217,b1|b2|b3|b4
218,b3|b4
219,b3|b4
220,b1|b2|b3|b4
221,b3|b4
222,b2
223,b0
224,b4
225,b1|b2|b3|b4
226,b3|b4
227,b2
228,b3|b4
229,b1|b2
230,b1|b2|b3|b4
231,b1|b4
232,b4
233,b4
234,b4
235,b3|b4
236,b2|b4
237,b3|b4
238,b3|b4
239,b4
240,b0
241,b2|b3|b4
242,b4
243,b0|b1|b2|b3
244,b0|b1|b4
245,b0|b1|b2|b3|b4
246,b0|b1|b2
247,b3|b4
248,b1
249,b4
250,b0|b1|b2
251,b4
252,b0|b1|b2|b3|b4
253,b4
254,b3|b4
255,b0|b1|b2|b3|b4
256,b3|b4
257,b2|b3
258,b0
259,b1|b2|b3|b4
