row_id,winners
0,b4
1,b3
2,b3|b4
3,b2|b3|b4
4,b4
5,b3|b4
6,b4
7,b1|b2
8,b4
9,b3
10,b0
11,b1|b2|b3|b4
12,b4
13,b3
14,b3|b4
15,b4
16,b4
17,b3|b4
18,b4
19,b2|b3
20,b3
21,b2|b3|b4
22,b2|b3|b4
23,b4
24,b2
25,b3|b4
26,b4
27,b3
28,b3|b4
29,b2|b3|b4
30,b2|b3|b4
31,b2|b4
32,b4
33,b4
34,b1
35,b2|b3
36,b4
37,b4
38,b3|b4
39,b1|b2
40,b3|b4
41,b3
42,b4
43,b3|b4
44,b1|b2|b3
45,b4
46,b4
47,b2
48,b1|b2|b3|b4
49,b2
50,b1|b2|b3|b4
51,b4
52,b4
53,b4
54,b1
55,b1|b2|b3|b4
56,b0|b1|b2|b3|b4
57,b4
58,b2|b3|b4
59,b3|b4
60,b4
61,b4
62,b3
63,b4
64,b4
65,b1
66,b4
67,b0|b1|b2|b3|b4
68,b4
69,b1|b3|b4
70,b3|b4
71,b4
72,b2|b3|b4
73,b2|b3|b4
74,b1
75,b1
76,b3|b4
77,b3|b4
78,b2|b3|b4
79,b3|b4
80,b1
81,b4
82,b4
83,b2|b3|b4
84,b2
85,b4
86,b4
87,b1
88,b2|b3|b4
89,b3|b4
90,b3|b4
91,b1|b2|b3|b4
92,b3|b4
93,b2|b3|b4
94,b2
95,b4
96,b1
97,b2|b3|b4
98,b1|b2|b3|b4
99,b3
100,b4
101,b4
102,b4
103,b2|b3|b4
104,b4
105,b4
106,b3|b4
107,b4
108,b4
109,b4
110,b4
111,b1|b2
112,b1|b2
113,b0|b4
114,b3|b4
115,b3
116,b4
117,b1
118,b2|b3|b4
119,b4
120,b1
121,b4
122,b4
123,b4
124,b3|b4
125,b4
126,b1|b3|b4
127,b4
128,b2|b3|b4
129,b3|b4
130,b4
131,b1|b2|b3|b4
132,b4
133,b2
134,b2|b3|b4
135,b2|b3|b4
136,b3|b4
137,b4
138,b2|b3|b4
139,b3
140,b3|b4
141,b3
142,b4
143,b2
144,b3
145,b2
146,b3|b4
147,b4
148,b4
149,b4
150,b3|b4
151,b2|b3
152,b1|b4
153,b2|b3
154,b1|b2|b3|b4
155,b3|b4
156,b2
157,b2|b3|b4
158,b3|b4
159,b2
160,b2|b3|b4
161,b4
162,b1
163,b4
164,b2
165,b2|b4
166,b3|b4
167,b4
168,b4
169,b2|b3|b4
170,b3|b4
171,b3
172,b3|b4
173,b4
174,b4
175,b2
176,b2|b3|b4
177,b2|b3|b4
178,b2|b3
179,b2
180,b3
181,b2|b4
182,b2|b3|b4
183,b1
184,b1|b2|b3|b4
185,b4
186,b1
187,b4
188,b2
189,b4
190,b1
191,b4
192,b3
193,b4
194,b3
195,b4
196,b2
197,b0|b1|b4
198,b4
199,b2
200,b3|b4
201,b4
202,b4
203,b2|b3|b4
204,b3|b4
205,b2
206,b4
207,b1
208,b3
209,b2|b3
210,b1
211,b4
212,b2|b3|b4
213,b3|b4
214,b2|b3|b4
215,b4
216,b4
217,b1
218,b4
219,b0|b1|b2|b3|b4
220,b2|b3
221,b1
222,b2|b3|b4
223,b3
224,b1
225,b2
226,b1
227,b4
228,b1|b2|b3|b4
229,b4
230,b4
231,b2|b3|b4
232,b2|b3
233,b1|b2|b3|b4
234,b4
235,b4
236,b3|b4
237,b3|b4
238,b4
239,b2
240,b1|b2|b3|b4
241,b4
242,b3|b4
243,b2|b3|b4
244,b2|b3
245,b2|b3|b4
246,b2|b3|b4
247,b1|b2|b3
248,b4
249,b3|b4
250,b3
251,b4
252,b3|b4
253,b3|b4
254,b4
255,b3|b4
256,b2|b3|b4
257,b1|b2|b3|b4
258,b4
259,b1
