row_id,winners
0,b2|b3|b4
1,b4
2,b4
3,b4
4,b1|b2|b3|b4
5,b3|b4
6,b4
7,b0|b1|b2|b3|b4
8,b1|b2|b3|b4
9,b4
10,b4
11,b4
12,b4
13,b3
14,b4
15,b0|b1|b2|b3|b4
16,b2|b3|b4
17,b0|b1|b2|b3|b4
18,b2
19,b4
20,b2|b3|b4
21,b4
22,b1|b2|b3|b4
23,b3
24,b4
25,b4
26,b3|b4
27,b2|b3
28,b1|b2|b3
29,b4
30,b2|b3|b4
31,b3|b4
32,b3|b4
33,b2|b3
34,b4
35,b2|b3|b4
36,b4
37,b0|b4
38,b4
39,b4
40,b3
41,b2|b3|b4
42,b4
43,b4
44,b4
45,b4
46,b4
47,b4
48,b2|b3|b4
49,b4
50,b4
51,b3|b4
52,b2|b3|b4
53,b1|b2
54,b2|b3|b4
55,b4
56,b4
57,b2|b4
58,b3|b4
59,b4
60,b1|b2|b3|b4
61,b3|b4
62,b2
63,b4
64,b4
65,b4
66,b3|b4
67,b3|b4
68,b2|b4
69,b2|b3|b4
70,b2|b3|b4
71,b2|b4
72,b3|b4
73,b3|b4
74,b4
75,b4
76,b4
77,b4
78,b4
79,b3
80,b2|b3|b4
81,b3
82,b4
83,b4
84,b0|b1|b2|b3|b4
85,b3
86,b1|b2|b3|b4
87,b2|b3|b4
88,b0|b1|b3|b4
89,b3|b4
90,b3
91,b1
92,b1|b2|b3
93,b4
94,b3|b4
95,b4
96,b4
97,b4
98,b4
99,b4
100,b4
101,b3|b4
102,b4
103,b4
