leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 20.96, 0, 1, 82
3, causal_ezr, 22.52, 0, 1, 18
5, ezr, 26.49, 0, 1, 90
5, causal_ezr, 24.94, 0, 1, 10
7, ezr, 23.15, 0, 1, 76
7, causal_ezr, 29.41, 0, 1, 24
9, ezr, 30.75, 0, 1, 76
9, causal_ezr, 23.63, 0, 1, 24
