leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 0.00, 100, 1, 100
3, causal_ezr, 0.00, 100, 1, 100
5, ezr, 0.00, 100, 1, 100
5, causal_ezr, 0.00, 100, 1, 100
7, ezr, 0.00, 100, 1, 100
7, causal_ezr, 0.00, 100, 1, 100
9, ezr, 0.00, 84, 1, 69
9, causal_ezr, 0.00, 57, 1, 65
