leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 65.58, 0, 1, 39
3, causal_ezr, 66.95, 0, 1, 61
5, ezr, 66.96, 0, 1, 34
5, causal_ezr, 69.44, 0, 1, 66
7, ezr, 68.89, 0, 1, 34
7, causal_ezr, 68.24, 0, 1, 66
9, ezr, 70.18, 0, 1, 25
9, causal_ezr, 69.09, 0, 1, 75
