leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 27.99, 0, 1, 11
3, causal_ezr, 43.36, 0, 0, 89
5, ezr, 32.68, 0, 1, 12
5, causal_ezr, 47.13, 0, 0, 88
7, ezr, 34.51, 0, 1, 4
7, causal_ezr, 49.41, 0, 0, 96
9, ezr, 46.61, 0, 1, 16
9, causal_ezr, 47.76, 0, 1, 84
