leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 0.00, 66, 1, 28
3, causal_ezr, 0.00, 66, 1, 72
5, ezr, 0.00, 66, 1, 21
5, causal_ezr, 0.00, 66, 1, 79
7, ezr, 0.00, 66, 1, 66
7, causal_ezr, 0.00, 43, 1, 34
9, ezr, 0.00, 66, 1, 75
9, causal_ezr, 0.00, 43, 1, 25
