leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 0.00, 0, 1, 24
3, causal_ezr, 0.00, 0, 1, 76
5, ezr, 0.00, 0, 1, 41
5, causal_ezr, 24.15, 0, 1, 59
7, ezr, 0.00, 0, 1, 61
7, causal_ezr, 0.00, 0, 1, 39
9, ezr, 0.00, 0, 1, 44
9, causal_ezr, 0.00, 0, 1, 57
