leaf_size, trt, performance_error, stability_agreement, best_performance, best_stability
3, ezr, 42.48, 0, 1, 40
3, causal_ezr, 39.47, 0, 1, 60
5, ezr, 43.96, 0, 1, 42
5, causal_ezr, 45.01, 0, 1, 58
7, ezr, 42.78, 0, 1, 47
7, causal_ezr, 42.00, 0, 1, 53
9, ezr, 44.87, 0, 1, 46
9, causal_ezr, 41.94, 0, 1, 54
