Health-ClosedPRs0008,14.0,1.0,0.0,5.0,4.0
Health-ClosedPRs0009,0.0,0.0,0.0,0.0,0.0
Health-ClosedPRs0010,0.0,0.0,0.0,0.0,0.0
Health-ClosedPRs0011,29.0,100.0,100.0,100.0,100.0
Health-Commits0000,32.0,51.0,71.0,86.0,95.0
Health-Commits0001,59.0,60.0,96.0,99.0,98.0
Health-Commits0002,31.0,55.0,78.0,93.0,96.0
Health-Commits0003,0.0,0.0,0.0,0.0,0.0
Health-Commits0004,0.0,0.0,0.0,34.0,62.0
Health-Commits0005,0.0,0.0,17.0,14.0,16.0
Health-Commits0006,1.0,63.0,66.0,67.0,68.0
Health-Commits0007,0.0,0.0,46.0,50.0,54.0
Health-Commits0008,0.0,0.0,0.0,0.0,0.0
Health-Commits0009,0.0,0.0,0.0,0.0,0.0
Health-Commits0010,0.0,0.0,0.0,15.0,37.0
Health-Commits0011,45.0,70.0,70.0,70.0,39.0
LLVM,0.0,3.0,33.0,67.0,81.0
Life_Expectancy_Data,0.0,0.0,0.0,2.0,7.0
Loan,0.0,0.0,0.0,0.0,0.0
Marketing_Analytics,0.0,0.0,0.0,0.0,3.0
Medical_Data_and_Hospital_Readmissions,0.0,0.0,0.0,0.0,0.0
PostgreSQL,18.0,52.0,52.0,52.0,52.0
SQL_AllMeasurements,0.0,0.0,0.0,0.0,0.0
SS-A,0.0,0.0,5.0,45.0,91.0
SS-B,0.0,9.0,39.0,93.0,96.0
SS-C,0.0,13.0,29.0,29.0,82.0
SS-D,0.0,0.0,0.0,68.0,100.0
SS-E,0.0,0.0,24.0,48.0,81.0
SS-F,0.0,0.0,10.0,81.0,96.0
SS-G,0.0,0.0,10.0,67.0,100.0
SS-H,24.0,29.0,75.0,100.0,100.0
SS-I,0.0,0.0,0.0,2.0,15.0
SS-J,0.0,10.0,33.0,74.0,84.0
SS-K,0.0,0.0,10.0,31.0,42.0
SS-L,0.0,23.0,62.0,79.0,89.0
SS-M,0.0,66.0,75.0,100.0,100.0
SS-N,0.0,0.0,0.0,0.0,0.0
SS-O,0.0,0.0,0.0,1.0,14.0
SS-P,2.0,43.0,59.0,89.0,99.0
SS-Q,8.0,17.0,84.0,100.0,100.0
SS-R,0.0,0.0,45.0,84.0,91.0
SS-S,0.0,0.0,37.0,36.0,43.0
SS-T,0.0,0.0,4.0,27.0,42.0
SS-U,0.0,0.0,59.0,76.0,96.0
SS-V,0.0,20.0,62.0,76.0,99.0
SS-W,0.0,0.0,0.0,0.0,0.0
SS-X,0.0,0.0,41.0,88.0,93.0
Scrum100k,0.0,0.0,0.0,0.0,0.0
Scrum10k,0.0,0.0,0.0,0.0,0.0
Scrum1k,0.0,0.0,0.0,0.0,9.0
WA_Fn-UseC_-HR-Employee-Attrition,0.0,0.0,0.0,3.0,17.0
WA_Fn-UseC_-Telco-Customer-Churn,0.0,17.0,25.0,41.0,55.0
Wine_quality,0.0,0.0,0.0,0.0,0.0
X264_AllMeasurements,0.0,32.0,74.0,98.0,100.0
accessories,0.0,0.0,0.0,0.0,0.0
all_players,0.0,0.0,0.0,2.0,2.0
auto93,0.0,0.0,0.0,21.0,94.0
billing10k,0.0,0.0,0.0,0.0,2.0
coc1000,0.0,0.0,0.0,0.0,0.0
dataset120,1.0,19.0,15.0,8.0,5.0
dataset600,17.0,1.0,8.0,4.0,6.0
dconvert,0.0,0.0,18.0,55.0,80.0
deeparch,0.0,1.0,36.0,61.0,80.0
dress-up,0.0,0.0,0.0,0.0,0.0
exastencils,0.0,0.0,0.0,8.0,16.0
home_data_for_ml_course,0.0,0.0,0.0,0.0,0.0
javagc,0.0,0.0,0.0,18.0,27.0
nasa93dem,0.0,0.0,18.0,70.0,70.0
player_statistics_cleaned_final,0.0,0.0,20.0,58.0,58.0
pom3a,0.0,0.0,0.0,0.0,0.0
pom3b,0.0,0.0,0.0,0.0,0.0
pom3c,0.0,0.0,0.0,0.0,0.0
pom3d,0.0,0.0,0.0,0.0,0.0
redis,0.0,0.0,0.0,0.0,0.0
rs-6d-c3_obj1,1.0,9.0,25.0,72.0,78.0
rs-6d-c3_obj2,0.0,31.0,40.0,42.0,82.0
socks,0.0,0.0,28.0,50.0,100.0
sol-6d-c2-obj1,0.0,6.0,43.0,29.0,61.0
storm,0.0,8.0,23.0,58.0,73.0
student_dropout,11.0,69.0,83.0,100.0,100.0
wallpaper,0.0,1.0,21.0,33.0,87.0
wc+rs-3d-c4-obj1,0.0,3.0,10.0,81.0,93.0
wc+sol-3d-c4-obj1,0.0,0.0,10.0,68.0,94.0
wc+wc-3d-c4-obj1,0.0,0.0,10.0,75.0,100.0
wc-6d-c1-obj1,0.0,0.0,2.0,21.0,44.0
x264,0.0,0.0,0.0,0.0,0.0
xomo_flight,0.0,0.0,0.0,0.0,0.0
xomo_ground,0.0,0.0,0.0,0.0,0.0
xomo_osp,0.0,0.0,0.0,0.0,0.0
xomo_osp2,0.0,0.0,0.0,0.0,0.0
